data_set1,data_set2,cor,p,p_adjust,p_adjust2,Mass,Compounds_ID,Metabolite,KEGG,HMDB,CAS,ChEBI,ppm,Mode,med,Ions,MSMS,Used.for.Quant,Super.pathway,Sub.pathway
SugAdd,nRPLC_151.04_2.3,-0.0527963595109066,0.583836374673261,0.767308253239077,0.751685715114748,151.04_2.3,nRPLC_151.04_2.3,2-Hydroxyphenylacetate,C05852,HMDB00669,,,-0.421724085,nRPLC,20000.0,[M-H]-,YES,Y,Amino Acid,Tyrosine Metabolism
MonSac,nRPLC_151.04_2.3,-0.33470394976446,0.0003516221654352,0.0052744736840293,0.0053311536040508,151.04_2.3,nRPLC_151.04_2.3,2-Hydroxyphenylacetate,C05852,HMDB00669,,,-0.421724085,nRPLC,20000.0,[M-H]-,YES,Y,Amino Acid,Tyrosine Metabolism
Disacc,nRPLC_151.04_2.3,-0.268165765026506,0.0046186791778653,0.0339372513504022,0.0304824278089892,151.04_2.3,nRPLC_151.04_2.3,2-Hydroxyphenylacetate,C05852,HMDB00669,,,-0.421724085,nRPLC,20000.0,[M-H]-,YES,Y,Amino Acid,Tyrosine Metabolism
SatFat,nRPLC_151.04_2.3,-0.271000250172039,0.0041886142652524,0.0252812789581309,0.0282900543617243,151.04_2.3,nRPLC_151.04_2.3,2-Hydroxyphenylacetate,C05852,HMDB00669,,,-0.421724085,nRPLC,20000.0,[M-H]-,YES,Y,Amino Acid,Tyrosine Metabolism
MonoFat,nRPLC_151.04_2.3,0.247827882756176,0.0090435309750647,0.127363061232161,0.0487382111574336,151.04_2.3,nRPLC_151.04_2.3,2-Hydroxyphenylacetate,C05852,HMDB00669,,,-0.421724085,nRPLC,20000.0,[M-H]-,YES,Y,Amino Acid,Tyrosine Metabolism
PolyFat,nRPLC_151.04_2.3,0.2025302825642,0.033843372958072,0.168221471468064,0.121497030695572,151.04_2.3,nRPLC_151.04_2.3,2-Hydroxyphenylacetate,C05852,HMDB00669,,,-0.421724085,nRPLC,20000.0,[M-H]-,YES,Y,Amino Acid,Tyrosine Metabolism
TransFat,nRPLC_151.04_2.3,-0.217542221408213,0.0224332151133138,0.0732058252243622,0.0910440905165164,151.04_2.3,nRPLC_151.04_2.3,2-Hydroxyphenylacetate,C05852,HMDB00669,,,-0.421724085,nRPLC,20000.0,[M-H]-,YES,Y,Amino Acid,Tyrosine Metabolism
Chol,nRPLC_151.04_2.3,0.137192691852858,0.152941165131541,0.291194141610776,0.328039754809198,151.04_2.3,nRPLC_151.04_2.3,2-Hydroxyphenylacetate,C05852,HMDB00669,,,-0.421724085,nRPLC,20000.0,[M-H]-,YES,Y,Amino Acid,Tyrosine Metabolism
Water,nRPLC_151.04_2.3,0.0032768092605992,0.972897120956068,0.984990646772639,0.98655490913659,151.04_2.3,nRPLC_151.04_2.3,2-Hydroxyphenylacetate,C05852,HMDB00669,,,-0.421724085,nRPLC,20000.0,[M-H]-,YES,Y,Amino Acid,Tyrosine Metabolism
VitA_IU,nRPLC_151.04_2.3,0.11607848562547,0.227193051926147,0.455769410418268,0.422104991931653,151.04_2.3,nRPLC_151.04_2.3,2-Hydroxyphenylacetate,C05852,HMDB00669,,,-0.421724085,nRPLC,20000.0,[M-H]-,YES,Y,Amino Acid,Tyrosine Metabolism
Caroten,nRPLC_151.04_2.3,0.130639073331659,0.173722410912013,0.396744424920678,0.355420656587232,151.04_2.3,nRPLC_151.04_2.3,2-Hydroxyphenylacetate,C05852,HMDB00669,,,-0.421724085,nRPLC,20000.0,[M-H]-,YES,Y,Amino Acid,Tyrosine Metabolism
Retinol,nRPLC_151.04_2.3,0.103422599720897,0.282284953163515,0.445851935370412,0.483446716154036,151.04_2.3,nRPLC_151.04_2.3,2-Hydroxyphenylacetate,C05852,HMDB00669,,,-0.421724085,nRPLC,20000.0,[M-H]-,YES,Y,Amino Acid,Tyrosine Metabolism
BetaCaro,nRPLC_151.04_2.3,0.138564799311841,0.148836777295964,0.294799409023067,0.322205814666738,151.04_2.3,nRPLC_151.04_2.3,2-Hydroxyphenylacetate,C05852,HMDB00669,,,-0.421724085,nRPLC,20000.0,[M-H]-,YES,Y,Amino Acid,Tyrosine Metabolism
VitB1,nRPLC_151.04_2.3,-0.0843936357502544,0.380713798500923,0.543586768516263,0.579635880598805,151.04_2.3,nRPLC_151.04_2.3,2-Hydroxyphenylacetate,C05852,HMDB00669,,,-0.421724085,nRPLC,20000.0,[M-H]-,YES,Y,Amino Acid,Tyrosine Metabolism
VitB2,nRPLC_151.04_2.3,0.309437313069095,0.0010038113432985,0.006785764680698,0.0107807412493104,151.04_2.3,nRPLC_151.04_2.3,2-Hydroxyphenylacetate,C05852,HMDB00669,,,-0.421724085,nRPLC,20000.0,[M-H]-,YES,Y,Amino Acid,Tyrosine Metabolism
VitB3,nRPLC_151.04_2.3,-0.0277400409306377,0.773597964264017,0.873849529341222,0.875220028535152,151.04_2.3,nRPLC_151.04_2.3,2-Hydroxyphenylacetate,C05852,HMDB00669,,,-0.421724085,nRPLC,20000.0,[M-H]-,YES,Y,Amino Acid,Tyrosine Metabolism
VitB_NE,nRPLC_151.04_2.3,-0.0620246733597174,0.519763989176029,0.708636957900785,0.705062252165635,151.04_2.3,nRPLC_151.04_2.3,2-Hydroxyphenylacetate,C05852,HMDB00669,,,-0.421724085,nRPLC,20000.0,[M-H]-,YES,Y,Amino Acid,Tyrosine Metabolism
VitB6,nRPLC_151.04_2.3,-0.0476626801541709,0.620980584199017,0.819888427575264,0.777810528970857,151.04_2.3,nRPLC_151.04_2.3,2-Hydroxyphenylacetate,C05852,HMDB00669,,,-0.421724085,nRPLC,20000.0,[M-H]-,YES,Y,Amino Acid,Tyrosine Metabolism
VitB12,nRPLC_151.04_2.3,0.136867719033625,0.153925576271239,0.337836654413498,0.329441191555911,151.04_2.3,nRPLC_151.04_2.3,2-Hydroxyphenylacetate,C05852,HMDB00669,,,-0.421724085,nRPLC,20000.0,[M-H]-,YES,Y,Amino Acid,Tyrosine Metabolism
Biot,nRPLC_151.04_2.3,0.0245535018976032,0.799019766087145,0.871189293346629,0.8893474030862,151.04_2.3,nRPLC_151.04_2.3,2-Hydroxyphenylacetate,C05852,HMDB00669,,,-0.421724085,nRPLC,20000.0,[M-H]-,YES,Y,Amino Acid,Tyrosine Metabolism
VitC,nRPLC_151.04_2.3,0.0287962025931449,0.765223160084712,0.855101259950955,0.869699764608395,151.04_2.3,nRPLC_151.04_2.3,2-Hydroxyphenylacetate,C05852,HMDB00669,,,-0.421724085,nRPLC,20000.0,[M-H]-,YES,Y,Amino Acid,Tyrosine Metabolism
VitD_IU,nRPLC_151.04_2.3,0.169870514231286,0.0760329074547302,0.233628388360898,0.209032152262744,151.04_2.3,nRPLC_151.04_2.3,2-Hydroxyphenylacetate,C05852,HMDB00669,,,-0.421724085,nRPLC,20000.0,[M-H]-,YES,Y,Amino Acid,Tyrosine Metabolism
VitE_a_Toco,nRPLC_151.04_2.3,0.149722199438841,0.118482458211545,0.300371867211445,0.279275625842318,151.04_2.3,nRPLC_151.04_2.3,2-Hydroxyphenylacetate,C05852,HMDB00669,,,-0.421724085,nRPLC,20000.0,[M-H]-,YES,Y,Amino Acid,Tyrosine Metabolism
Folate,nRPLC_151.04_2.3,0.0600567823988066,0.533121330335858,0.743213797420279,0.71375281457741,151.04_2.3,nRPLC_151.04_2.3,2-Hydroxyphenylacetate,C05852,HMDB00669,,,-0.421724085,nRPLC,20000.0,[M-H]-,YES,Y,Amino Acid,Tyrosine Metabolism
VitK,nRPLC_151.04_2.3,0.18881823499712,0.048208236289024,0.148130762415365,0.154104629707633,151.04_2.3,nRPLC_151.04_2.3,2-Hydroxyphenylacetate,C05852,HMDB00669,,,-0.421724085,nRPLC,20000.0,[M-H]-,YES,Y,Amino Acid,Tyrosine Metabolism
Panto,nRPLC_151.04_2.3,-0.0706364530693915,0.463378503206898,0.652097771576955,0.655684242215512,151.04_2.3,nRPLC_151.04_2.3,2-Hydroxyphenylacetate,C05852,HMDB00669,,,-0.421724085,nRPLC,20000.0,[M-H]-,YES,Y,Amino Acid,Tyrosine Metabolism
Ca,nRPLC_151.04_2.3,0.316956823025236,0.0007415928613322,0.0064393408514935,0.0087515774162748,151.04_2.3,nRPLC_151.04_2.3,2-Hydroxyphenylacetate,C05852,HMDB00669,,,-0.421724085,nRPLC,20000.0,[M-H]-,YES,Y,Amino Acid,Tyrosine Metabolism
Chrom,nRPLC_151.04_2.3,0.14018063638525,0.144110288110076,0.369878738130637,0.315577976778065,151.04_2.3,nRPLC_151.04_2.3,2-Hydroxyphenylacetate,C05852,HMDB00669,,,-0.421724085,nRPLC,20000.0,[M-H]-,YES,Y,Amino Acid,Tyrosine Metabolism
Cu,nRPLC_151.04_2.3,0.161051112998213,0.0927991181832259,0.226607566070713,0.238645334931712,151.04_2.3,nRPLC_151.04_2.3,2-Hydroxyphenylacetate,C05852,HMDB00669,,,-0.421724085,nRPLC,20000.0,[M-H]-,YES,Y,Amino Acid,Tyrosine Metabolism
Fluor,nRPLC_151.04_2.3,-0.180955698176233,0.0585111619110382,0.133626842742776,0.175258791652142,151.04_2.3,nRPLC_151.04_2.3,2-Hydroxyphenylacetate,C05852,HMDB00669,,,-0.421724085,nRPLC,20000.0,[M-H]-,YES,Y,Amino Acid,Tyrosine Metabolism
Iodine,nRPLC_151.04_2.3,-0.0134412368843864,0.889158754233627,0.905227888346283,0.942619832130501,151.04_2.3,nRPLC_151.04_2.3,2-Hydroxyphenylacetate,C05852,HMDB00669,,,-0.421724085,nRPLC,20000.0,[M-H]-,YES,Y,Amino Acid,Tyrosine Metabolism
Fe,nRPLC_151.04_2.3,0.178861428896731,0.0615406141520281,0.181580752444854,0.181501244965333,151.04_2.3,nRPLC_151.04_2.3,2-Hydroxyphenylacetate,C05852,HMDB00669,,,-0.421724085,nRPLC,20000.0,[M-H]-,YES,Y,Amino Acid,Tyrosine Metabolism
Mg,nRPLC_151.04_2.3,0.250526962560361,0.0082962105166183,0.0424866538578333,0.0459265498129483,151.04_2.3,nRPLC_151.04_2.3,2-Hydroxyphenylacetate,C05852,HMDB00669,,,-0.421724085,nRPLC,20000.0,[M-H]-,YES,Y,Amino Acid,Tyrosine Metabolism
Mn,nRPLC_151.04_2.3,-0.0515081918484278,0.593060533858633,0.73158562205919,0.758863314538825,151.04_2.3,nRPLC_151.04_2.3,2-Hydroxyphenylacetate,C05852,HMDB00669,,,-0.421724085,nRPLC,20000.0,[M-H]-,YES,Y,Amino Acid,Tyrosine Metabolism
Moly,nRPLC_151.04_2.3,0.0854046622989793,0.375013467301268,0.592310990410414,0.573774454168547,151.04_2.3,nRPLC_151.04_2.3,2-Hydroxyphenylacetate,C05852,HMDB00669,,,-0.421724085,nRPLC,20000.0,[M-H]-,YES,Y,Amino Acid,Tyrosine Metabolism
Phos,nRPLC_151.04_2.3,0.112187838817431,0.243257777852888,0.407035291654832,0.439552131577228,151.04_2.3,nRPLC_151.04_2.3,2-Hydroxyphenylacetate,C05852,HMDB00669,,,-0.421724085,nRPLC,20000.0,[M-H]-,YES,Y,Amino Acid,Tyrosine Metabolism
K,nRPLC_151.04_2.3,0.13414155816117,0.162371469564577,0.375901073375527,0.340201462664307,151.04_2.3,nRPLC_151.04_2.3,2-Hydroxyphenylacetate,C05852,HMDB00669,,,-0.421724085,nRPLC,20000.0,[M-H]-,YES,Y,Amino Acid,Tyrosine Metabolism
Se,nRPLC_151.04_2.3,0.0268012305639646,0.781064148131031,0.840763318688817,0.878635607507684,151.04_2.3,nRPLC_151.04_2.3,2-Hydroxyphenylacetate,C05852,HMDB00669,,,-0.421724085,nRPLC,20000.0,[M-H]-,YES,Y,Amino Acid,Tyrosine Metabolism
Na,nRPLC_151.04_2.3,0.209851198019699,0.0277815358544101,0.0745250723713541,0.106250732983754,151.04_2.3,nRPLC_151.04_2.3,2-Hydroxyphenylacetate,C05852,HMDB00669,,,-0.421724085,nRPLC,20000.0,[M-H]-,YES,Y,Amino Acid,Tyrosine Metabolism
Zn,nRPLC_151.04_2.3,0.117992214449842,0.219570987812871,0.537789810730075,0.412891586329416,151.04_2.3,nRPLC_151.04_2.3,2-Hydroxyphenylacetate,C05852,HMDB00669,,,-0.421724085,nRPLC,20000.0,[M-H]-,YES,Y,Amino Acid,Tyrosine Metabolism
W3,nRPLC_151.04_2.3,0.245471829816736,0.009743677858812,0.0288891501427935,0.0513609200963607,151.04_2.3,nRPLC_151.04_2.3,2-Hydroxyphenylacetate,C05852,HMDB00669,,,-0.421724085,nRPLC,20000.0,[M-H]-,YES,Y,Amino Acid,Tyrosine Metabolism
W6,nRPLC_151.04_2.3,0.178292726463074,0.062385013937557,0.301230495869918,0.182787886764376,151.04_2.3,nRPLC_151.04_2.3,2-Hydroxyphenylacetate,C05852,HMDB00669,,,-0.421724085,nRPLC,20000.0,[M-H]-,YES,Y,Amino Acid,Tyrosine Metabolism
Alcohol,nRPLC_151.04_2.3,-0.236143556930908,0.0130049474439691,0.0629530131172235,0.0623917055466692,151.04_2.3,nRPLC_151.04_2.3,2-Hydroxyphenylacetate,C05852,HMDB00669,,,-0.421724085,nRPLC,20000.0,[M-H]-,YES,Y,Amino Acid,Tyrosine Metabolism
Caff,nRPLC_151.04_2.3,-0.0423754112880057,0.660257574472771,0.771124725902343,0.805080774449242,151.04_2.3,nRPLC_151.04_2.3,2-Hydroxyphenylacetate,C05852,HMDB00669,,,-0.421724085,nRPLC,20000.0,[M-H]-,YES,Y,Amino Acid,Tyrosine Metabolism
Chln,nRPLC_151.04_2.3,0.125529778451496,0.191313593817912,0.329918340359461,0.377776865041234,151.04_2.3,nRPLC_151.04_2.3,2-Hydroxyphenylacetate,C05852,HMDB00669,,,-0.421724085,nRPLC,20000.0,[M-H]-,YES,Y,Amino Acid,Tyrosine Metabolism
Energy,pRPLC_100.0756_1.2,0.527385750501349,3.228354777925e-09,2.33186981058016e-07,8.76253749874978e-07,100.0756_1.2,pRPLC_100.0756_1.2,2-Piperidinone,,HMDB11749,,,-0.94798216,pRPLC,100000.0,[M+H]+,YES,Y,Xenobiotics,Food Component/Plant
percent_carb_cal,pRPLC_100.0756_1.2,-0.0498833277522629,0.604788621038135,0.747749200612675,0.766941936540982,100.0756_1.2,pRPLC_100.0756_1.2,2-Piperidinone,,HMDB11749,,,-0.94798216,pRPLC,100000.0,[M+H]+,YES,Y,Xenobiotics,Food Component/Plant
percent_pro_cal,pRPLC_100.0756_1.2,-0.27634424764387,0.003474053366797,0.0227838797480986,0.0250742111252226,100.0756_1.2,pRPLC_100.0756_1.2,2-Piperidinone,,HMDB11749,,,-0.94798216,pRPLC,100000.0,[M+H]+,YES,Y,Xenobiotics,Food Component/Plant
percent_fat_cal,pRPLC_100.0756_1.2,0.333467247646823,0.0003709357578492,0.0078360178845658,0.0055190557858072,100.0756_1.2,pRPLC_100.0756_1.2,2-Piperidinone,,HMDB11749,,,-0.94798216,pRPLC,100000.0,[M+H]+,YES,Y,Xenobiotics,Food Component/Plant
TotFib,pRPLC_100.0756_1.2,-0.217406816066866,0.0225191315254514,0.0731871774577169,0.0912506803791688,100.0756_1.2,pRPLC_100.0756_1.2,2-Piperidinone,,HMDB11749,,,-0.94798216,pRPLC,100000.0,[M+H]+,YES,Y,Xenobiotics,Food Component/Plant
TotSolFib,pRPLC_100.0756_1.2,0.188159262335897,0.0490096676914922,0.156276110186079,0.155556198976859,100.0756_1.2,pRPLC_100.0756_1.2,2-Piperidinone,,HMDB11749,,,-0.94798216,pRPLC,100000.0,[M+H]+,YES,Y,Xenobiotics,Food Component/Plant
SolFib,pRPLC_100.0756_1.2,0.0301683100521286,0.754383496684034,0.827862408698713,0.863928709328326,100.0756_1.2,pRPLC_100.0756_1.2,2-Piperidinone,,HMDB11749,,,-0.94798216,pRPLC,100000.0,[M+H]+,YES,Y,Xenobiotics,Food Component/Plant
Sugar,pRPLC_100.0756_1.2,0.0717287228229246,0.456475315663774,0.616073322316313,0.649713872938253,100.0756_1.2,pRPLC_100.0756_1.2,2-Piperidinone,,HMDB11749,,,-0.94798216,pRPLC,100000.0,[M+H]+,YES,Y,Xenobiotics,Food Component/Plant
SugAdd,pRPLC_100.0756_1.2,0.243914934463282,0.0102320764543911,0.0665084969535419,0.0529761322554802,100.0756_1.2,pRPLC_100.0756_1.2,2-Piperidinone,,HMDB11749,,,-0.94798216,pRPLC,100000.0,[M+H]+,YES,Y,Xenobiotics,Food Component/Plant
MonSac,pRPLC_100.0756_1.2,-0.102429627217685,0.286956273947693,0.515910747842129,0.487709536951284,100.0756_1.2,pRPLC_100.0756_1.2,2-Piperidinone,,HMDB11749,,,-0.94798216,pRPLC,100000.0,[M+H]+,YES,Y,Xenobiotics,Food Component/Plant
Disacc,pRPLC_100.0756_1.2,0.31152255532584,0.000923700294423,0.0173450388619445,0.0102269264983282,100.0756_1.2,pRPLC_100.0756_1.2,2-Piperidinone,,HMDB11749,,,-0.94798216,pRPLC,100000.0,[M+H]+,YES,Y,Xenobiotics,Food Component/Plant
SatFat,pRPLC_100.0756_1.2,0.152303927947191,0.112193442426841,0.281337443259675,0.270356917895403,100.0756_1.2,pRPLC_100.0756_1.2,2-Piperidinone,,HMDB11749,,,-0.94798216,pRPLC,100000.0,[M+H]+,YES,Y,Xenobiotics,Food Component/Plant
MonoFat,pRPLC_100.0756_1.2,0.272742465564038,0.0039423998887647,0.103749982020308,0.0272259643821631,100.0756_1.2,pRPLC_100.0756_1.2,2-Piperidinone,,HMDB11749,,,-0.94798216,pRPLC,100000.0,[M+H]+,YES,Y,Xenobiotics,Food Component/Plant
PolyFat,pRPLC_100.0756_1.2,0.094296279714104,0.327147575908715,0.64957617929471,0.527214976145081,100.0756_1.2,pRPLC_100.0756_1.2,2-Piperidinone,,HMDB11749,,,-0.94798216,pRPLC,100000.0,[M+H]+,YES,Y,Xenobiotics,Food Component/Plant
TransFat,pRPLC_100.0756_1.2,0.119752483887354,0.212721542070002,0.342380386760289,0.40470408927804,100.0756_1.2,pRPLC_100.0756_1.2,2-Piperidinone,,HMDB11749,,,-0.94798216,pRPLC,100000.0,[M+H]+,YES,Y,Xenobiotics,Food Component/Plant
Chol,pRPLC_100.0756_1.2,-0.356856263608841,0.0001298325756859,0.0043883410581851,0.002642978137316,100.0756_1.2,pRPLC_100.0756_1.2,2-Piperidinone,,HMDB11749,,,-0.94798216,pRPLC,100000.0,[M+H]+,YES,Y,Xenobiotics,Food Component/Plant
Water,pRPLC_100.0756_1.2,-0.33547124669876,0.0003401099765424,0.0071848232544594,0.005189719011739,100.0756_1.2,pRPLC_100.0756_1.2,2-Piperidinone,,HMDB11749,,,-0.94798216,pRPLC,100000.0,[M+H]+,YES,Y,Xenobiotics,Food Component/Plant
VitA_IU,pRPLC_100.0756_1.2,0.0041795115362464,0.965434872742579,0.979941774157966,0.984076971556506,100.0756_1.2,pRPLC_100.0756_1.2,2-Piperidinone,,HMDB11749,,,-0.94798216,pRPLC,100000.0,[M+H]+,YES,Y,Xenobiotics,Food Component/Plant
Caroten,pRPLC_100.0756_1.2,0.0022477286663614,0.981406901751755,0.98932139721578,0.991256384640333,100.0756_1.2,pRPLC_100.0756_1.2,2-Piperidinone,,HMDB11749,,,-0.94798216,pRPLC,100000.0,[M+H]+,YES,Y,Xenobiotics,Food Component/Plant
Retinol,pRPLC_100.0756_1.2,0.0467960859695496,0.627349427206071,0.762748584157022,0.780848179521592,100.0756_1.2,pRPLC_100.0756_1.2,2-Piperidinone,,HMDB11749,,,-0.94798216,pRPLC,100000.0,[M+H]+,YES,Y,Xenobiotics,Food Component/Plant
BetaCaro,pRPLC_100.0756_1.2,-0.161412193908471,0.0920595482731041,0.219127657157107,0.237541034240932,100.0756_1.2,pRPLC_100.0756_1.2,2-Piperidinone,,HMDB11749,,,-0.94798216,pRPLC,100000.0,[M+H]+,YES,Y,Xenobiotics,Food Component/Plant
VitB1,pRPLC_100.0756_1.2,-0.140622960500317,0.142836440610798,0.29438242028323,0.314170902825787,100.0756_1.2,pRPLC_100.0756_1.2,2-Piperidinone,,HMDB11749,,,-0.94798216,pRPLC,100000.0,[M+H]+,YES,Y,Xenobiotics,Food Component/Plant
VitB2,pRPLC_100.0756_1.2,-0.237058644607705,0.012647576266997,0.0534360097280622,0.0611194920820528,100.0756_1.2,pRPLC_100.0756_1.2,2-Piperidinone,,HMDB11749,,,-0.94798216,pRPLC,100000.0,[M+H]+,YES,Y,Xenobiotics,Food Component/Plant
VitB3,pRPLC_100.0756_1.2,-0.177516402506017,0.0635529164707958,0.167819420055695,0.184859104891979,100.0756_1.2,pRPLC_100.0756_1.2,2-Piperidinone,,HMDB11749,,,-0.94798216,pRPLC,100000.0,[M+H]+,YES,Y,Xenobiotics,Food Component/Plant
VitB_NE,pRPLC_100.0756_1.2,-0.151834522763855,0.113317169252106,0.256369513323707,0.272040172873523,100.0756_1.2,pRPLC_100.0756_1.2,2-Piperidinone,,HMDB11749,,,-0.94798216,pRPLC,100000.0,[M+H]+,YES,Y,Xenobiotics,Food Component/Plant
VitB6,pRPLC_100.0756_1.2,-0.108369408191443,0.259773503570602,0.47719263155904,0.458661792131259,100.0756_1.2,pRPLC_100.0756_1.2,2-Piperidinone,,HMDB11749,,,-0.94798216,pRPLC,100000.0,[M+H]+,YES,Y,Xenobiotics,Food Component/Plant
VitB12,pRPLC_100.0756_1.2,-0.0934026044612133,0.331773468905733,0.533997297572085,0.532501583590123,100.0756_1.2,pRPLC_100.0756_1.2,2-Piperidinone,,HMDB11749,,,-0.94798216,pRPLC,100000.0,[M+H]+,YES,Y,Xenobiotics,Food Component/Plant
Biot,pRPLC_100.0756_1.2,-0.109777623741453,0.253595707716148,0.424333411921079,0.451612139408107,100.0756_1.2,pRPLC_100.0756_1.2,2-Piperidinone,,HMDB11749,,,-0.94798216,pRPLC,100000.0,[M+H]+,YES,Y,Xenobiotics,Food Component/Plant
VitC,pRPLC_100.0756_1.2,-0.0740215866030684,0.442171464053699,0.601413350891293,0.637212272417851,100.0756_1.2,pRPLC_100.0756_1.2,2-Piperidinone,,HMDB11749,,,-0.94798216,pRPLC,100000.0,[M+H]+,YES,Y,Xenobiotics,Food Component/Plant
VitD_IU,pRPLC_100.0756_1.2,-0.2999589391748,0.0014540387420782,0.0131960431914524,0.0140342941948222,100.0756_1.2,pRPLC_100.0756_1.2,2-Piperidinone,,HMDB11749,,,-0.94798216,pRPLC,100000.0,[M+H]+,YES,Y,Xenobiotics,Food Component/Plant
VitE_a_Toco,pRPLC_100.0756_1.2,0.117739457812661,0.220567169438361,0.396551613139181,0.413878252298357,100.0756_1.2,pRPLC_100.0756_1.2,2-Piperidinone,,HMDB11749,,,-0.94798216,pRPLC,100000.0,[M+H]+,YES,Y,Xenobiotics,Food Component/Plant
Folate,pRPLC_100.0756_1.2,-0.154316954021885,0.107472369671455,0.267100448154058,0.261940140176115,100.0756_1.2,pRPLC_100.0756_1.2,2-Piperidinone,,HMDB11749,,,-0.94798216,pRPLC,100000.0,[M+H]+,YES,Y,Xenobiotics,Food Component/Plant
VitK,pRPLC_100.0756_1.2,-0.223211191699277,0.0190796878725718,0.0767730297729675,0.0808022526121161,100.0756_1.2,pRPLC_100.0756_1.2,2-Piperidinone,,HMDB11749,,,-0.94798216,pRPLC,100000.0,[M+H]+,YES,Y,Xenobiotics,Food Component/Plant
Panto,pRPLC_100.0756_1.2,0.062647537929914,0.515571962781337,0.66145476389886,0.701500542402011,100.0756_1.2,pRPLC_100.0756_1.2,2-Piperidinone,,HMDB11749,,,-0.94798216,pRPLC,100000.0,[M+H]+,YES,Y,Xenobiotics,Food Component/Plant
Ca,pRPLC_100.0756_1.2,-0.162964841822585,0.0889324516006016,0.19268697846797,0.231965046297784,100.0756_1.2,pRPLC_100.0756_1.2,2-Piperidinone,,HMDB11749,,,-0.94798216,pRPLC,100000.0,[M+H]+,YES,Y,Xenobiotics,Food Component/Plant
Chrom,pRPLC_100.0756_1.2,-0.0784087196627137,0.415520094878941,0.628535317055814,0.611436420212038,100.0756_1.2,pRPLC_100.0756_1.2,2-Piperidinone,,HMDB11749,,,-0.94798216,pRPLC,100000.0,[M+H]+,YES,Y,Xenobiotics,Food Component/Plant
Cu,pRPLC_100.0756_1.2,-0.1664041374928,0.0823060335663758,0.207607756309217,0.220987752594133,100.0756_1.2,pRPLC_100.0756_1.2,2-Piperidinone,,HMDB11749,,,-0.94798216,pRPLC,100000.0,[M+H]+,YES,Y,Xenobiotics,Food Component/Plant
Fluor,pRPLC_100.0756_1.2,0.123769509013984,0.19766376297307,0.359195440241385,0.386229128479447,100.0756_1.2,pRPLC_100.0756_1.2,2-Piperidinone,,HMDB11749,,,-0.94798216,pRPLC,100000.0,[M+H]+,YES,Y,Xenobiotics,Food Component/Plant
Iodine,pRPLC_100.0756_1.2,0.065671590553332,0.495468097463103,0.653934911339469,0.683047047461983,100.0756_1.2,pRPLC_100.0756_1.2,2-Piperidinone,,HMDB11749,,,-0.94798216,pRPLC,100000.0,[M+H]+,YES,Y,Xenobiotics,Food Component/Plant
Fe,pRPLC_100.0756_1.2,-0.290859700236276,0.0020516698110828,0.0165110570510949,0.0176191816853966,100.0756_1.2,pRPLC_100.0756_1.2,2-Piperidinone,,HMDB11749,,,-0.94798216,pRPLC,100000.0,[M+H]+,YES,Y,Xenobiotics,Food Component/Plant
Mg,pRPLC_100.0756_1.2,-0.0562925139093579,0.559139649042538,0.721332829680832,0.733887058954008,100.0756_1.2,pRPLC_100.0756_1.2,2-Piperidinone,,HMDB11749,,,-0.94798216,pRPLC,100000.0,[M+H]+,YES,Y,Xenobiotics,Food Component/Plant
Mn,pRPLC_100.0756_1.2,0.243197020082106,0.0104644348041915,0.0505282709116674,0.0538677830696225,100.0756_1.2,pRPLC_100.0756_1.2,2-Piperidinone,,HMDB11749,,,-0.94798216,pRPLC,100000.0,[M+H]+,YES,Y,Xenobiotics,Food Component/Plant
Moly,pRPLC_100.0756_1.2,-0.0286337161835284,0.766509858205326,0.846667751873857,0.870139303298961,100.0756_1.2,pRPLC_100.0756_1.2,2-Piperidinone,,HMDB11749,,,-0.94798216,pRPLC,100000.0,[M+H]+,YES,Y,Xenobiotics,Food Component/Plant
Phos,pRPLC_100.0756_1.2,-0.280298083611205,0.0030179473297303,0.0156290617836984,0.0228695044267296,100.0756_1.2,pRPLC_100.0756_1.2,2-Piperidinone,,HMDB11749,,,-0.94798216,pRPLC,100000.0,[M+H]+,YES,Y,Xenobiotics,Food Component/Plant
K,pRPLC_100.0756_1.2,-0.288115485318309,0.002271257080795,0.0153536978661746,0.0187672044950935,100.0756_1.2,pRPLC_100.0756_1.2,2-Piperidinone,,HMDB11749,,,-0.94798216,pRPLC,100000.0,[M+H]+,YES,Y,Xenobiotics,Food Component/Plant
Se,pRPLC_100.0756_1.2,-0.391095760924139,2.39445340498135e-05,0.0002678260132381,0.0008154798155292,100.0756_1.2,pRPLC_100.0756_1.2,2-Piperidinone,,HMDB11749,,,-0.94798216,pRPLC,100000.0,[M+H]+,YES,Y,Xenobiotics,Food Component/Plant
Na,pRPLC_100.0756_1.2,-0.151870630854881,0.11323041951472,0.239199261224846,0.271977706514708,100.0756_1.2,pRPLC_100.0756_1.2,2-Piperidinone,,HMDB11749,,,-0.94798216,pRPLC,100000.0,[M+H]+,YES,Y,Xenobiotics,Food Component/Plant
Zn,pRPLC_100.0756_1.2,0.0008395131163518,0.993055056439751,0.993055056439751,0.995987585681981,100.0756_1.2,pRPLC_100.0756_1.2,2-Piperidinone,,HMDB11749,,,-0.94798216,pRPLC,100000.0,[M+H]+,YES,Y,Xenobiotics,Food Component/Plant
