data_set1,data_set2,cor,p,p_adjust,p_adjust2,Mass,Compounds_ID,Metabolite,KEGG,HMDB,CAS,ChEBI,ppm,Mode,med,Ions,MSMS,Used.for.Quant,Super.pathway,Sub.pathway
BetaCaro,nRPLC_299.2228_9.3,0.832106774688992,1.57491853377764e-06,4.43602053680703e-05,9.16009435522491e-05,299.2228_9.3,nRPLC_299.2228_9.3,MG(14:1)(2),,HMDB11531,,HMDB,0.068240997,nRPLC,20000.0,[M-H]-,YES,Y,Lipid,Monoacylglycerol
VitB1,nRPLC_299.2228_9.3,0.0387026406832089,0.864224853061329,0.901567902267683,0.941367142024848,299.2228_9.3,nRPLC_299.2228_9.3,MG(14:1)(2),,HMDB11531,,HMDB,0.068240997,nRPLC,20000.0,[M-H]-,YES,Y,Lipid,Monoacylglycerol
VitB2,nRPLC_299.2228_9.3,-0.324419193962193,0.140745289062956,0.247770352621245,0.305539397512577,299.2228_9.3,nRPLC_299.2228_9.3,MG(14:1)(2),,HMDB11531,,HMDB,0.068240997,nRPLC,20000.0,[M-H]-,YES,Y,Lipid,Monoacylglycerol
VitB3,nRPLC_299.2228_9.3,-0.022766259225417,0.919897635255741,0.936522291314579,0.973018790621832,299.2228_9.3,nRPLC_299.2228_9.3,MG(14:1)(2),,HMDB11531,,HMDB,0.068240997,nRPLC,20000.0,[M-H]-,YES,Y,Lipid,Monoacylglycerol
VitB_NE,nRPLC_299.2228_9.3,0.0034149388838125,0.987966377722416,0.995988667832509,1.0,299.2228_9.3,nRPLC_299.2228_9.3,MG(14:1)(2),,HMDB11531,,HMDB,0.068240997,nRPLC,20000.0,[M-H]-,YES,Y,Lipid,Monoacylglycerol
VitB6,nRPLC_299.2228_9.3,0.237907408905608,0.286355257493883,0.448092949226539,0.486602929495865,299.2228_9.3,nRPLC_299.2228_9.3,MG(14:1)(2),,HMDB11531,,HMDB,0.068240997,nRPLC,20000.0,[M-H]-,YES,Y,Lipid,Monoacylglycerol
VitB12,nRPLC_299.2228_9.3,0.384749780909548,0.0770466735922183,0.164821365026391,0.202199547426164,299.2228_9.3,nRPLC_299.2228_9.3,MG(14:1)(2),,HMDB11531,,HMDB,0.068240997,nRPLC,20000.0,[M-H]-,YES,Y,Lipid,Monoacylglycerol
Biot,nRPLC_299.2228_9.3,-0.76266968405147,3.67816708605171e-05,0.0005651002159479,0.0008715699097821,299.2228_9.3,nRPLC_299.2228_9.3,MG(14:1)(2),,HMDB11531,,HMDB,0.068240997,nRPLC,20000.0,[M-H]-,YES,Y,Lipid,Monoacylglycerol
VitC,nRPLC_299.2228_9.3,0.701200784142844,0.0002772830447888,0.0093721669138637,0.0038327534447127,299.2228_9.3,nRPLC_299.2228_9.3,MG(14:1)(2),,HMDB11531,,HMDB,0.068240997,nRPLC,20000.0,[M-H]-,YES,Y,Lipid,Monoacylglycerol
VitD_IU,nRPLC_299.2228_9.3,-0.0774052813664179,0.732061544844887,0.830324839454939,0.856574168148355,299.2228_9.3,nRPLC_299.2228_9.3,MG(14:1)(2),,HMDB11531,,HMDB,0.068240997,nRPLC,20000.0,[M-H]-,YES,Y,Lipid,Monoacylglycerol
VitE_a_Toco,nRPLC_299.2228_9.3,-0.696647532297761,0.0003157588671768,0.0016676015172777,0.0042212719004523,299.2228_9.3,nRPLC_299.2228_9.3,MG(14:1)(2),,HMDB11531,,HMDB,0.068240997,nRPLC,20000.0,[M-H]-,YES,Y,Lipid,Monoacylglycerol
Folate,nRPLC_299.2228_9.3,0.322142568039651,0.143716040420272,0.357176629868031,0.308918784267911,299.2228_9.3,nRPLC_299.2228_9.3,MG(14:1)(2),,HMDB11531,,HMDB,0.068240997,nRPLC,20000.0,[M-H]-,YES,Y,Lipid,Monoacylglycerol
VitK,nRPLC_299.2228_9.3,0.825276896921367,2.27695432293276e-06,4.27561422861818e-05,0.0001206785791154,299.2228_9.3,nRPLC_299.2228_9.3,MG(14:1)(2),,HMDB11531,,HMDB,0.068240997,nRPLC,20000.0,[M-H]-,YES,Y,Lipid,Monoacylglycerol
Panto,nRPLC_299.2228_9.3,0.175300196035711,0.435210256457107,0.544818765490748,0.629449098512241,299.2228_9.3,nRPLC_299.2228_9.3,MG(14:1)(2),,HMDB11531,,HMDB,0.068240997,nRPLC,20000.0,[M-H]-,YES,Y,Lipid,Monoacylglycerol
Ca,nRPLC_299.2228_9.3,0.196928142299857,0.379723858793493,0.654343912527897,0.582694295565071,299.2228_9.3,nRPLC_299.2228_9.3,MG(14:1)(2),,HMDB11531,,HMDB,0.068240997,nRPLC,20000.0,[M-H]-,YES,Y,Lipid,Monoacylglycerol
Chrom,nRPLC_299.2228_9.3,-0.0865117850565847,0.701861173579231,0.806901621325782,0.836647661930952,299.2228_9.3,nRPLC_299.2228_9.3,MG(14:1)(2),,HMDB11531,,HMDB,0.068240997,nRPLC,20000.0,[M-H]-,YES,Y,Lipid,Monoacylglycerol
Cu,nRPLC_299.2228_9.3,-0.421175795670215,0.0509280556244469,0.148393817250544,0.154317521728069,299.2228_9.3,nRPLC_299.2228_9.3,MG(14:1)(2),,HMDB11531,,HMDB,0.068240997,nRPLC,20000.0,[M-H]-,YES,Y,Lipid,Monoacylglycerol
Fluor,nRPLC_299.2228_9.3,0.399547849406069,0.0654391181275586,0.112849091464871,0.181186454735253,299.2228_9.3,nRPLC_299.2228_9.3,MG(14:1)(2),,HMDB11531,,HMDB,0.068240997,nRPLC,20000.0,[M-H]-,YES,Y,Lipid,Monoacylglycerol
Iodine,nRPLC_299.2228_9.3,0.421175795670215,0.0509280556244469,0.144197825815017,0.154317521728069,299.2228_9.3,nRPLC_299.2228_9.3,MG(14:1)(2),,HMDB11531,,HMDB,0.068240997,nRPLC,20000.0,[M-H]-,YES,Y,Lipid,Monoacylglycerol
Fe,nRPLC_299.2228_9.3,-0.275471736627546,0.21466645201025,0.394332939018828,0.402252596371509,299.2228_9.3,nRPLC_299.2228_9.3,MG(14:1)(2),,HMDB11531,,HMDB,0.068240997,nRPLC,20000.0,[M-H]-,YES,Y,Lipid,Monoacylglycerol
Mg,nRPLC_299.2228_9.3,-0.154810562732836,0.491512202022104,0.692213017847797,0.677408031006615,299.2228_9.3,nRPLC_299.2228_9.3,MG(14:1)(2),,HMDB11531,,HMDB,0.068240997,nRPLC,20000.0,[M-H]-,YES,Y,Lipid,Monoacylglycerol
Mn,nRPLC_299.2228_9.3,-0.202619707106212,0.365822229690246,0.562035971069559,0.568767524967112,299.2228_9.3,nRPLC_299.2228_9.3,MG(14:1)(2),,HMDB11531,,HMDB,0.068240997,nRPLC,20000.0,[M-H]-,YES,Y,Lipid,Monoacylglycerol
Moly,nRPLC_299.2228_9.3,-0.799095698812138,8.18932048833261e-06,0.0003642529096476,0.0003006219000573,299.2228_9.3,nRPLC_299.2228_9.3,MG(14:1)(2),,HMDB11531,,HMDB,0.068240997,nRPLC,20000.0,[M-H]-,YES,Y,Lipid,Monoacylglycerol
Phos,nRPLC_299.2228_9.3,-0.0273195110705004,0.903942828340534,0.94548360101425,0.964801705606073,299.2228_9.3,nRPLC_299.2228_9.3,MG(14:1)(2),,HMDB11531,,HMDB,0.068240997,nRPLC,20000.0,[M-H]-,YES,Y,Lipid,Monoacylglycerol
K,nRPLC_299.2228_9.3,0.506549267765529,0.0161404772123501,0.0895188162353249,0.0709721425581837,299.2228_9.3,nRPLC_299.2228_9.3,MG(14:1)(2),,HMDB11531,,HMDB,0.068240997,nRPLC,20000.0,[M-H]-,YES,Y,Lipid,Monoacylglycerol
Se,nRPLC_299.2228_9.3,0.34832376614888,0.112143175692654,0.263224954056369,0.261511696089327,299.2228_9.3,nRPLC_299.2228_9.3,MG(14:1)(2),,HMDB11531,,HMDB,0.068240997,nRPLC,20000.0,[M-H]-,YES,Y,Lipid,Monoacylglycerol
Na,nRPLC_299.2228_9.3,-0.0512240832571883,0.820901370966365,0.906747265969384,0.915667942683155,299.2228_9.3,nRPLC_299.2228_9.3,MG(14:1)(2),,HMDB11531,,HMDB,0.068240997,nRPLC,20000.0,[M-H]-,YES,Y,Lipid,Monoacylglycerol
Zn,nRPLC_299.2228_9.3,0.385888093870819,0.0761024221829274,0.242666214130467,0.200603118155527,299.2228_9.3,nRPLC_299.2228_9.3,MG(14:1)(2),,HMDB11531,,HMDB,0.068240997,nRPLC,20000.0,[M-H]-,YES,Y,Lipid,Monoacylglycerol
W3,nRPLC_299.2228_9.3,0.29368474400788,0.184649760598075,0.321508559199824,0.363416371275974,299.2228_9.3,nRPLC_299.2228_9.3,MG(14:1)(2),,HMDB11531,,HMDB,0.068240997,nRPLC,20000.0,[M-H]-,YES,Y,Lipid,Monoacylglycerol
W6,nRPLC_299.2228_9.3,0.165055379384273,0.462920897288475,0.69556765607147,0.654519728020974,299.2228_9.3,nRPLC_299.2228_9.3,MG(14:1)(2),,HMDB11531,,HMDB,0.068240997,nRPLC,20000.0,[M-H]-,YES,Y,Lipid,Monoacylglycerol
Alcohol,nRPLC_299.2228_9.3,0.0,1.0,1.0,1.0,299.2228_9.3,nRPLC_299.2228_9.3,MG(14:1)(2),,HMDB11531,,HMDB,0.068240997,nRPLC,20000.0,[M-H]-,YES,Y,Lipid,Monoacylglycerol
Caff,nRPLC_299.2228_9.3,-0.328290157500983,0.135794534209456,0.236590477127815,0.298701287552578,299.2228_9.3,nRPLC_299.2228_9.3,MG(14:1)(2),,HMDB11531,,HMDB,0.068240997,nRPLC,20000.0,[M-H]-,YES,Y,Lipid,Monoacylglycerol
Chln,nRPLC_299.2228_9.3,0.180991760842065,0.420206526322365,0.586214752525059,0.617520895204172,299.2228_9.3,nRPLC_299.2228_9.3,MG(14:1)(2),,HMDB11531,,HMDB,0.068240997,nRPLC,20000.0,[M-H]-,YES,Y,Lipid,Monoacylglycerol
Energy,nRPLC_315.2541_9.4,0.527038901068404,0.0117248457369138,0.0600454221072252,0.0565228435228939,315.2541_9.4,nRPLC_315.2541_9.4,MG(15:0)(1),,HMDB11532,,HMDB,0.06437713,nRPLC,50000.0,[M-H]-,YES,Y,Lipid,Monoacylglycerol
percent_carb_cal,nRPLC_315.2541_9.4,0.231077531137983,0.300822363549537,0.508389794398718,0.501856194880463,315.2541_9.4,nRPLC_315.2541_9.4,MG(15:0)(1),,HMDB11532,,HMDB,0.06437713,nRPLC,50000.0,[M-H]-,YES,Y,Lipid,Monoacylglycerol
percent_pro_cal,nRPLC_315.2541_9.4,-0.490612886307737,0.0204340551021703,0.0664106790820533,0.0826683972674523,315.2541_9.4,nRPLC_315.2541_9.4,MG(15:0)(1),,HMDB11532,,HMDB,0.06437713,nRPLC,50000.0,[M-H]-,YES,Y,Lipid,Monoacylglycerol
percent_fat_cal,nRPLC_315.2541_9.4,-0.112692983165814,0.617555091209519,0.763951698225532,0.781056333234067,315.2541_9.4,nRPLC_315.2541_9.4,MG(15:0)(1),,HMDB11532,,HMDB,0.06437713,nRPLC,50000.0,[M-H]-,YES,Y,Lipid,Monoacylglycerol
TotFib,nRPLC_315.2541_9.4,-0.305067873620588,0.167419381202688,0.435290391126989,0.341355656142154,315.2541_9.4,nRPLC_315.2541_9.4,MG(15:0)(1),,HMDB11532,,HMDB,0.06437713,nRPLC,50000.0,[M-H]-,YES,Y,Lipid,Monoacylglycerol
TotSolFib,nRPLC_315.2541_9.4,0.261811981092296,0.23919714416894,0.41674553984073,0.432214811442646,315.2541_9.4,nRPLC_315.2541_9.4,MG(15:0)(1),,HMDB11532,,HMDB,0.06437713,nRPLC,50000.0,[M-H]-,YES,Y,Lipid,Monoacylglycerol
SolFib,nRPLC_315.2541_9.4,-0.185545012687149,0.408408459427715,0.633220455442972,0.606451354624346,315.2541_9.4,nRPLC_315.2541_9.4,MG(15:0)(1),,HMDB11532,,HMDB,0.06437713,nRPLC,50000.0,[M-H]-,YES,Y,Lipid,Monoacylglycerol
Sugar,nRPLC_315.2541_9.4,0.430282299360382,0.0456210594519138,0.101446829570703,0.143781783782826,315.2541_9.4,nRPLC_315.2541_9.4,MG(15:0)(1),,HMDB11532,,HMDB,0.06437713,nRPLC,50000.0,[M-H]-,YES,Y,Lipid,Monoacylglycerol
SugAdd,nRPLC_315.2541_9.4,0.751286554438762,5.57931505231688e-05,0.0009818417546648,0.0011870290955725,315.2541_9.4,nRPLC_315.2541_9.4,MG(15:0)(1),,HMDB11532,,HMDB,0.06437713,nRPLC,50000.0,[M-H]-,YES,Y,Lipid,Monoacylglycerol
MonSac,nRPLC_315.2541_9.4,-0.0443942054895632,0.844478048880456,0.919122299580851,0.929351257380789,315.2541_9.4,nRPLC_315.2541_9.4,MG(15:0)(1),,HMDB11532,,HMDB,0.06437713,nRPLC,50000.0,[M-H]-,YES,Y,Lipid,Monoacylglycerol
Disacc,nRPLC_315.2541_9.4,0.530453839952217,0.0110957013063378,0.0720720224913608,0.0546667748079581,315.2541_9.4,nRPLC_315.2541_9.4,MG(15:0)(1),,HMDB11532,,HMDB,0.06437713,nRPLC,50000.0,[M-H]-,YES,Y,Lipid,Monoacylglycerol
SatFat,nRPLC_315.2541_9.4,-0.0671604647149802,0.766498586787042,0.857869279251722,0.879744726018905,315.2541_9.4,nRPLC_315.2541_9.4,MG(15:0)(1),,HMDB11532,,HMDB,0.06437713,nRPLC,50000.0,[M-H]-,YES,Y,Lipid,Monoacylglycerol
MonoFat,nRPLC_315.2541_9.4,0.218556088564003,0.328488873927129,0.440592219791149,0.53033072165921,315.2541_9.4,nRPLC_315.2541_9.4,MG(15:0)(1),,HMDB11532,,HMDB,0.06437713,nRPLC,50000.0,[M-H]-,YES,Y,Lipid,Monoacylglycerol
PolyFat,nRPLC_315.2541_9.4,0.504272641842987,0.0167046687561152,0.102690560933234,0.0723169251080348,315.2541_9.4,nRPLC_315.2541_9.4,MG(15:0)(1),,HMDB11532,,HMDB,0.06437713,nRPLC,50000.0,[M-H]-,YES,Y,Lipid,Monoacylglycerol
TransFat,nRPLC_315.2541_9.4,-0.503134328881716,0.0169926894616183,0.0638169893114113,0.0732099660931774,315.2541_9.4,nRPLC_315.2541_9.4,MG(15:0)(1),,HMDB11532,,HMDB,0.06437713,nRPLC,50000.0,[M-H]-,YES,Y,Lipid,Monoacylglycerol
Chol,nRPLC_315.2541_9.4,-0.528177214029675,0.011511971484943,0.0707678189120868,0.0559786800166309,315.2541_9.4,nRPLC_315.2541_9.4,MG(15:0)(1),,HMDB11532,,HMDB,0.06437713,nRPLC,50000.0,[M-H]-,YES,Y,Lipid,Monoacylglycerol
Water,nRPLC_315.2541_9.4,0.194651516377316,0.385367240454598,0.561440203765751,0.586830053171003,315.2541_9.4,nRPLC_315.2541_9.4,MG(15:0)(1),,HMDB11532,,HMDB,0.06437713,nRPLC,50000.0,[M-H]-,YES,Y,Lipid,Monoacylglycerol
VitA_IU,nRPLC_315.2541_9.4,0.268641858859921,0.226713541105167,0.444380169003506,0.418178168797154,315.2541_9.4,nRPLC_315.2541_9.4,MG(15:0)(1),,HMDB11532,,HMDB,0.06437713,nRPLC,50000.0,[M-H]-,YES,Y,Lipid,Monoacylglycerol
Caroten,nRPLC_315.2541_9.4,0.185545012687149,0.408408459427716,0.682835605273843,0.606451354624346,315.2541_9.4,nRPLC_315.2541_9.4,MG(15:0)(1),,HMDB11532,,HMDB,0.06437713,nRPLC,50000.0,[M-H]-,YES,Y,Lipid,Monoacylglycerol
Retinol,nRPLC_315.2541_9.4,0.527038901068404,0.0117248457369138,0.042159551692307,0.0565228435228939,315.2541_9.4,nRPLC_315.2541_9.4,MG(15:0)(1),,HMDB11532,,HMDB,0.06437713,nRPLC,50000.0,[M-H]-,YES,Y,Lipid,Monoacylglycerol
BetaCaro,nRPLC_315.2541_9.4,0.0022766259225417,0.991977429222695,0.99598866783251,1.0,315.2541_9.4,nRPLC_315.2541_9.4,MG(15:0)(1),,HMDB11532,,HMDB,0.06437713,nRPLC,50000.0,[M-H]-,YES,Y,Lipid,Monoacylglycerol
VitB1,nRPLC_315.2541_9.4,0.474676504849945,0.0256014092348822,0.0816346822772659,0.0972072159884866,315.2541_9.4,nRPLC_315.2541_9.4,MG(15:0)(1),,HMDB11532,,HMDB,0.06437713,nRPLC,50000.0,[M-H]-,YES,Y,Lipid,Monoacylglycerol
VitB2,nRPLC_315.2541_9.4,0.0546390221410009,0.809167494728345,0.905624547080068,0.906757569158237,315.2541_9.4,nRPLC_315.2541_9.4,MG(15:0)(1),,HMDB11532,,HMDB,0.06437713,nRPLC,50000.0,[M-H]-,YES,Y,Lipid,Monoacylglycerol
VitB3,nRPLC_315.2541_9.4,0.523623962184592,0.012382852814142,0.0495553984567089,0.0587464050086177,315.2541_9.4,nRPLC_315.2541_9.4,MG(15:0)(1),,HMDB11532,,HMDB,0.06437713,nRPLC,50000.0,[M-H]-,YES,Y,Lipid,Monoacylglycerol
VitB_NE,nRPLC_315.2541_9.4,0.262950294053567,0.237086121030007,0.430045929410115,0.429874572078091,315.2541_9.4,nRPLC_315.2541_9.4,MG(15:0)(1),,HMDB11532,,HMDB,0.06437713,nRPLC,50000.0,[M-H]-,YES,Y,Lipid,Monoacylglycerol
VitB6,nRPLC_315.2541_9.4,0.358568582800318,0.101279068204516,0.231299493602205,0.244648493502656,315.2541_9.4,nRPLC_315.2541_9.4,MG(15:0)(1),,HMDB11532,,HMDB,0.06437713,nRPLC,50000.0,[M-H]-,YES,Y,Lipid,Monoacylglycerol
VitB12,nRPLC_315.2541_9.4,0.45532518450834,0.0332220036870628,0.0877268534861502,0.116102023809997,315.2541_9.4,nRPLC_315.2541_9.4,MG(15:0)(1),,HMDB11532,,HMDB,0.06437713,nRPLC,50000.0,[M-H]-,YES,Y,Lipid,Monoacylglycerol
Biot,nRPLC_315.2541_9.4,-0.368813399451756,0.0912086873241556,0.211154358325785,0.226869261972358,315.2541_9.4,nRPLC_315.2541_9.4,MG(15:0)(1),,HMDB11532,,HMDB,0.06437713,nRPLC,50000.0,[M-H]-,YES,Y,Lipid,Monoacylglycerol
VitC,nRPLC_315.2541_9.4,-0.237907408905608,0.286355257493882,0.498421367057566,0.486602929495865,315.2541_9.4,nRPLC_315.2541_9.4,MG(15:0)(1),,HMDB11532,,HMDB,0.06437713,nRPLC,50000.0,[M-H]-,YES,Y,Lipid,Monoacylglycerol
VitD_IU,nRPLC_315.2541_9.4,0.0159363814577919,0.943883892991524,0.943883892991524,0.986968016521724,315.2541_9.4,nRPLC_315.2541_9.4,MG(15:0)(1),,HMDB11532,,HMDB,0.06437713,nRPLC,50000.0,[M-H]-,YES,Y,Lipid,Monoacylglycerol
VitE_a_Toco,nRPLC_315.2541_9.4,-0.34832376614888,0.112143175692654,0.189521966920586,0.261511696089327,315.2541_9.4,nRPLC_315.2541_9.4,MG(15:0)(1),,HMDB11532,,HMDB,0.06437713,nRPLC,50000.0,[M-H]-,YES,Y,Lipid,Monoacylglycerol
Folate,nRPLC_315.2541_9.4,0.215141149680191,0.336289890037693,0.555020545125481,0.538653173295353,315.2541_9.4,nRPLC_315.2541_9.4,MG(15:0)(1),,HMDB11532,,HMDB,0.06437713,nRPLC,50000.0,[M-H]-,YES,Y,Lipid,Monoacylglycerol
VitK,nRPLC_315.2541_9.4,-0.356291956877776,0.103623637343294,0.216202403839713,0.248037658921403,315.2541_9.4,nRPLC_315.2541_9.4,MG(15:0)(1),,HMDB11532,,HMDB,0.06437713,nRPLC,50000.0,[M-H]-,YES,Y,Lipid,Monoacylglycerol
Panto,nRPLC_315.2541_9.4,0.597614304667197,0.0033127700839677,0.0139964536047637,0.0226853835184245,315.2541_9.4,nRPLC_315.2541_9.4,MG(15:0)(1),,HMDB11532,,HMDB,0.06437713,nRPLC,50000.0,[M-H]-,YES,Y,Lipid,Monoacylglycerol
Ca,nRPLC_315.2541_9.4,0.170746944190628,0.447415476539,0.690592908916624,0.639971322797799,315.2541_9.4,nRPLC_315.2541_9.4,MG(15:0)(1),,HMDB11532,,HMDB,0.06437713,nRPLC,50000.0,[M-H]-,YES,Y,Lipid,Monoacylglycerol
Chrom,nRPLC_315.2541_9.4,0.22766259225417,0.30822127295056,0.488959362673543,0.510302761888755,315.2541_9.4,nRPLC_315.2541_9.4,MG(15:0)(1),,HMDB11532,,HMDB,0.06437713,nRPLC,50000.0,[M-H]-,YES,Y,Lipid,Monoacylglycerol
Cu,nRPLC_315.2541_9.4,-0.0045532518450834,0.983955606871891,0.983955606871891,1.0,315.2541_9.4,nRPLC_315.2541_9.4,MG(15:0)(1),,HMDB11532,,HMDB,0.06437713,nRPLC,50000.0,[M-H]-,YES,Y,Lipid,Monoacylglycerol
Fluor,nRPLC_315.2541_9.4,0.680711150839969,0.0004888697158736,0.0029506779279519,0.005784420138812,315.2541_9.4,nRPLC_315.2541_9.4,MG(15:0)(1),,HMDB11532,,HMDB,0.06437713,nRPLC,50000.0,[M-H]-,YES,Y,Lipid,Monoacylglycerol
Iodine,nRPLC_315.2541_9.4,0.494027825191549,0.0194443665672396,0.0864023696193539,0.0802595351809977,315.2541_9.4,nRPLC_315.2541_9.4,MG(15:0)(1),,HMDB11532,,HMDB,0.06437713,nRPLC,50000.0,[M-H]-,YES,Y,Lipid,Monoacylglycerol
Fe,nRPLC_315.2541_9.4,0.453048558585799,0.0342250126209398,0.125739720281279,0.118223462416412,315.2541_9.4,nRPLC_315.2541_9.4,MG(15:0)(1),,HMDB11532,,HMDB,0.06437713,nRPLC,50000.0,[M-H]-,YES,Y,Lipid,Monoacylglycerol
Mg,nRPLC_315.2541_9.4,-0.0136597555352502,0.951890759839693,0.969093604897036,0.991635907872078,315.2541_9.4,nRPLC_315.2541_9.4,MG(15:0)(1),,HMDB11532,,HMDB,0.06437713,nRPLC,50000.0,[M-H]-,YES,Y,Lipid,Monoacylglycerol
Mn,nRPLC_315.2541_9.4,0.509964206649341,0.0153232210198132,0.0539505073405922,0.0684880691988356,315.2541_9.4,nRPLC_315.2541_9.4,MG(15:0)(1),,HMDB11532,,HMDB,0.06437713,nRPLC,50000.0,[M-H]-,YES,Y,Lipid,Monoacylglycerol
Moly,nRPLC_315.2541_9.4,-0.0193513203416045,0.931883628596077,0.954474746865073,0.979910972215903,315.2541_9.4,nRPLC_315.2541_9.4,MG(15:0)(1),,HMDB11532,,HMDB,0.06437713,nRPLC,50000.0,[M-H]-,YES,Y,Lipid,Monoacylglycerol
Phos,nRPLC_315.2541_9.4,0.113831296127085,0.613983808782796,0.796693209270295,0.778518258106951,315.2541_9.4,nRPLC_315.2541_9.4,MG(15:0)(1),,HMDB11532,,HMDB,0.06437713,nRPLC,50000.0,[M-H]-,YES,Y,Lipid,Monoacylglycerol
K,nRPLC_315.2541_9.4,0.084235159134043,0.709372658074087,0.799226528096805,0.841904186878177,315.2541_9.4,nRPLC_315.2541_9.4,MG(15:0)(1),,HMDB11532,,HMDB,0.06437713,nRPLC,50000.0,[M-H]-,YES,Y,Lipid,Monoacylglycerol
Se,nRPLC_315.2541_9.4,0.249290538518316,0.26322486985466,0.453928602096302,0.460309480532642,315.2541_9.4,nRPLC_315.2541_9.4,MG(15:0)(1),,HMDB11532,,HMDB,0.06437713,nRPLC,50000.0,[M-H]-,YES,Y,Lipid,Monoacylglycerol
Na,nRPLC_315.2541_9.4,-0.165055379384273,0.462920897288474,0.71436678191124,0.654519728020974,315.2541_9.4,nRPLC_315.2541_9.4,MG(15:0)(1),,HMDB11532,,HMDB,0.06437713,nRPLC,50000.0,[M-H]-,YES,Y,Lipid,Monoacylglycerol
Zn,nRPLC_315.2541_9.4,-0.0523623962184592,0.816985839564725,0.885067992861785,0.912891986649356,315.2541_9.4,nRPLC_315.2541_9.4,MG(15:0)(1),,HMDB11532,,HMDB,0.06437713,nRPLC,50000.0,[M-H]-,YES,Y,Lipid,Monoacylglycerol
W3,nRPLC_315.2541_9.4,0.698924158220303,0.0002959825069496,0.0031263152296553,0.0039986656331036,315.2541_9.4,nRPLC_315.2541_9.4,MG(15:0)(1),,HMDB11532,,HMDB,0.06437713,nRPLC,50000.0,[M-H]-,YES,Y,Lipid,Monoacylglycerol
W6,nRPLC_315.2541_9.4,0.399547849406069,0.0654391181275586,0.399453023578559,0.181186454735253,315.2541_9.4,nRPLC_315.2541_9.4,MG(15:0)(1),,HMDB11532,,HMDB,0.06437713,nRPLC,50000.0,[M-H]-,YES,Y,Lipid,Monoacylglycerol
Alcohol,nRPLC_315.2541_9.4,0.0,1.0,1.0,1.0,315.2541_9.4,nRPLC_315.2541_9.4,MG(15:0)(1),,HMDB11532,,HMDB,0.06437713,nRPLC,50000.0,[M-H]-,YES,Y,Lipid,Monoacylglycerol
Caff,nRPLC_315.2541_9.4,0.497288221188446,0.0185358452830034,0.0622977567602404,0.0775458039233356,315.2541_9.4,nRPLC_315.2541_9.4,MG(15:0)(1),,HMDB11532,,HMDB,0.06437713,nRPLC,50000.0,[M-H]-,YES,Y,Lipid,Monoacylglycerol
Chln,nRPLC_315.2541_9.4,0.249290538518316,0.26322486985466,0.453928602096302,0.460309480532642,315.2541_9.4,nRPLC_315.2541_9.4,MG(15:0)(1),,HMDB11532,,HMDB,0.06437713,nRPLC,50000.0,[M-H]-,YES,Y,Lipid,Monoacylglycerol
Energy,nRPLC_327.2538_10.5,0.201481394144941,0.368578826022588,0.582147865400163,0.571367349374234,327.2538_10.5,nRPLC_327.2538_10.5,MG(16:1),,HMDB11534,,HMDB,-0.851882898,nRPLC,20000.0,[M-H]-,YES,Y,Lipid,Monoacylglycerol
percent_carb_cal,nRPLC_327.2538_10.5,0.432558925282923,0.0443640132817286,0.124354178183442,0.141060868641975,327.2538_10.5,nRPLC_327.2538_10.5,MG(16:1),,HMDB11534,,HMDB,-0.851882898,nRPLC,20000.0,[M-H]-,YES,Y,Lipid,Monoacylglycerol
percent_pro_cal,nRPLC_327.2538_10.5,-0.45418687154707,0.0337205681815462,0.0919157423013114,0.117067879535701,327.2538_10.5,nRPLC_327.2538_10.5,MG(16:1),,HMDB11534,,HMDB,-0.851882898,nRPLC,20000.0,[M-H]-,YES,Y,Lipid,Monoacylglycerol
percent_fat_cal,nRPLC_327.2538_10.5,-0.408654353096236,0.058988705689755,0.174896337922256,0.169782081254221,327.2538_10.5,nRPLC_327.2538_10.5,MG(16:1),,HMDB11534,,HMDB,-0.851882898,nRPLC,20000.0,[M-H]-,YES,Y,Lipid,Monoacylglycerol
TotFib,nRPLC_327.2538_10.5,-0.34718545318761,0.113400616326501,0.342226859985333,0.263688816312686,327.2538_10.5,nRPLC_327.2538_10.5,MG(16:1),,HMDB11534,,HMDB,-0.851882898,nRPLC,20000.0,[M-H]-,YES,Y,Lipid,Monoacylglycerol
TotSolFib,nRPLC_327.2538_10.5,0.462155062275966,0.0303514991009217,0.100576536236388,0.108830415311031,327.2538_10.5,nRPLC_327.2538_10.5,MG(16:1),,HMDB11534,,HMDB,-0.851882898,nRPLC,20000.0,[M-H]-,YES,Y,Lipid,Monoacylglycerol
SolFib,nRPLC_327.2538_10.5,0.104724792436918,0.642784401296829,0.804670843104919,0.796103412944648,327.2538_10.5,nRPLC_327.2538_10.5,MG(16:1),,HMDB11534,,HMDB,-0.851882898,nRPLC,20000.0,[M-H]-,YES,Y,Lipid,Monoacylglycerol
Sugar,nRPLC_327.2538_10.5,0.829830148766451,1.78401515624132e-06,2.15356115289131e-05,9.80332745672008e-05,327.2538_10.5,nRPLC_327.2538_10.5,MG(16:1),,HMDB11534,,HMDB,-0.851882898,nRPLC,20000.0,[M-H]-,YES,Y,Lipid,Monoacylglycerol
SugAdd,nRPLC_327.2538_10.5,0.639731884234218,0.0013454194364511,0.0064964538502927,0.0119434310131744,327.2538_10.5,nRPLC_327.2538_10.5,MG(16:1),,HMDB11534,,HMDB,-0.851882898,nRPLC,20000.0,[M-H]-,YES,Y,Lipid,Monoacylglycerol
