"data_set1","data_set2","cor","p","p_adjust","level","class"
"Eggs","class_unclassified_Bacteria",-0.727633340536586,0.0111448456565507,0.0260952483665577,"class","IS"
"Eggs","order_unclassified_Bacteria",-0.727633340536586,0.0111448456565507,0.0260952483665577,"order","IS"
"Eggs","family_unclassified_Bacteria",-0.727633340536586,0.0111448456565507,0.0260952483665577,"family","IS"
"Eggs","genus_unclassified_Bacteria",-0.727633340536586,0.0111448456565507,0.0260952483665577,"genus","IS"
"Eggs","genus_Holdemania",0.905430263289444,6.95585791666771e-09,6.677623600001e-07,"genus","IR"
"Eggs","genus_Anaerotruncus",0.751456692322361,5.54557147556812e-05,0.00166210078909206,"genus","IR"
"Eggs","genus_Dorea",0.761806831600131,3.79918142456658e-05,0.00166210078909206,"genus","IR"
"Eggs","genus_Pseudoflavonifractor",-0.745136995582466,6.92541995455023e-05,0.00166210078909206,"genus","IR"
"Eggs","family_Rikenellaceae",0.706402698392848,0.000238337067744781,0.00326862264335699,"family","IR"
"Eggs","genus_Alistipes",0.706402698392848,0.000238337067744781,0.00326862264335699,"genus","IR"
"Eggs","genus_Clostridium.XlVa",-0.713905341431335,0.000190514781254453,0.00326862264335699,"genus","IR"
"Eggs","genus_Flavonifractor",0.685049022052542,0.000435173396124767,0.0052220807534972,"genus","IR"
"Eggs","phylum_unclassified_Bacteria",-0.659078334611628,0.000849888924889311,0.00627610282995184,"phylum","IR"
"Eggs","class_unclassified_Bacteria",-0.659078334611628,0.000849888924889311,0.00627610282995184,"class","IR"
"Eggs","order_unclassified_Bacteria",-0.659078334611628,0.000849888924889311,0.00627610282995184,"order","IR"
"Eggs","family_unclassified_Bacteria",-0.659078334611628,0.000849888924889311,0.00627610282995184,"family","IR"
"Eggs","genus_unclassified_Bacteria",-0.659078334611628,0.000849888924889311,0.00627610282995184,"genus","IR"
"Eggs","phylum_Verrucomicrobia",-0.617525234706166,0.00219791261557907,0.0100476005283616,"phylum","IR"
"Eggs","class_Verrucomicrobiae",-0.617525234706166,0.00219791261557907,0.0100476005283616,"class","IR"
"Eggs","order_Verrucomicrobiales",-0.617525234706166,0.00219791261557907,0.0100476005283616,"order","IR"
"Eggs","family_Verrucomicrobiaceae",-0.617525234706166,0.00219791261557907,0.0100476005283616,"family","IR"
"Eggs","genus_Akkermansia",-0.617525234706166,0.00219791261557907,0.0100476005283616,"genus","IR"
"Eggs","genus_Eggerthella",0.623847990258053,0.00191840018010311,0.0100476005283616,"genus","IR"
"Eggs","genus_Faecalibacterium",0.617525234706166,0.0021979126155791,0.0100476005283616,"genus","IR"
"Eggs","genus_unclassified_Clostridiales_Incertae.Sedis.XIII",0.618679487481318,0.00214446695000543,0.0100476005283616,"genus","IR"
"Eggs","genus_Parasutterella",-0.584051904226767,0.00431689653448701,0.0188373666959433,"genus","IR"
"Eggs","genus_Roseburia",0.563275354274036,0.00633997886278594,0.0264625204707587,"genus","IR"
"Eggs","genus_Clostridium.XlVb",0.556349837623126,0.00716794867958631,0.0286717947183452,"genus","IR"
"Eggs","family_Clostridiaceae.1",0.540767425158578,0.00936120752075647,0.0332842934071341,"family","IR"
"Eggs","genus_Clostridium.sensu.stricto",0.540767425158578,0.00936120752075647,0.0332842934071341,"genus","IR"
"Eggs","genus_Prevotella",0.540767425158578,0.00936120752075647,0.0332842934071341,"genus","IR"
"Eggs","phylum_Proteobacteria",-0.514796737717664,0.0142243895770571,0.0423599813226341,"phylum","IR"
