"data_set1","data_set2","cor","p","p_adjust","p_adjust2"
"percent_pro_cal","genus_Akkermansia",-0.277587141051111,0.0401820031291595,0.10247199072784,0.13489870792276
"percent_pro_cal","genus_Alistipes",-0.140473180422612,0.306340153220057,0.42309957419975,0.500069421442446
"percent_pro_cal","genus_Anaerotruncus",-0.0839792653862341,0.542140011851635,0.612299307503023,0.71814849786543
"percent_pro_cal","genus_Anaerovorax",-0.640083219089479,1.42587773107144e-07,1.36884262182858e-05,2.39437837420425e-05
"percent_pro_cal","genus_Bacteroides",0.280765757630486,0.0378610586686251,0.10247199072784,0.129809344006715
"percent_pro_cal","genus_Barnesiella",-0.282230107931111,0.0368297166355896,0.10247199072784,0.127475917171347
"percent_pro_cal","genus_Bilophila",0.159473662745567,0.244835877572199,0.385315479457886,0.434959827195302
"percent_pro_cal","genus_Blautia",0.299042802961893,0.0265655208677566,0.10211172409828,0.103179671889424
"percent_pro_cal","genus_Butyricicoccus",-0.277081452049846,0.0405618296631035,0.10247199072784,0.135596970647747
"percent_pro_cal","genus_Butyricimonas",0.0699737001227036,0.611704155856172,0.682832546072006,0.768751416785538
