"data_set1","data_set2","cor","p","p_adjust","Mass","Metabolite","KEGG","HMDB","CAS","ChEBI","ppm","Mode","med","Ions","MSMS","Used.for.Quant","Super.pathway","Sub.pathway","true_name","mean_int"
"K","nHILIC_132.0302_8.3",-0.371164094677849,6.55462281534083e-05,0.00138466406974075,"132.0302_8.3","Iminodiacetate (IDA)","C19911","HMDB11753",NA,NA,"-0.208339785","nHILIC",1e+05,"[M-H]-","YES","Y","Xenobiotics","Chemical","Iminodiacetate (IDA)",100900.516711519
"Phos","pHILIC_203.1388_8.9",0.360683721257586,0.000108478108506471,0.00141021541058412,"203.1388_8.9","Ala-Leu or Leu-Ala",NA,NA,NA,NA,"-1.100530981","pHILIC",60000,"[M+H]+","YES","Y","Peptide","Dipeptide","Ala-Leu or Leu-Ala",70483.9196656004
"W3","nRPLC_511.3039_10.3",0.357479128179038,0.000126110318693654,0.0014208429239485,"511.3039_10.3","LysoPG(18:0)",NA,NA,NA,NA,"-0.467836755","nRPLC",40000,"[M-H]-","YES","Y","Lipid","Phospholipid Metabolism","LysoPG(18:0)",39794.10362895
"W3","nHILIC_746.5159_4.2",0.358806100524239,0.000118508602690253,0.0014208429239485,"746.5159_4.2","PE(P-38:6)",NA,NA,NA,NA,"3.865781125","nHILIC",9e+05,"[M-H]-","YES","Y",NA,NA,"PE(P-38:6)",1015193.5966055
"Fluor","pHILIC_732.5525_5.1",-0.364014692654724,9.26014368885903e-05,0.00142269480310652,"732.5525_5.1","PC(32:1)",NA,NA,NA,NA,"-1.756540765","pHILIC",3e+06,"[M+H]+","YES","Y",NA,NA,"PC(32:1)",4487452.58646876
"SugAdd","nHILIC_181.0367_6.8",0.380010008188411,4.22614129075771e-05,0.00142843575627611,"181.0367_6.8","1-Methyluric acid","C16359","HMDB03099","708-79-2","HMDB","-0.055360249","nHILIC",9e+05,"[M-H]-","YES","Y","Xenobiotics","Xanthine Metabolism","1-Methyluric acid",1132694.65653544
"SugAdd","nHILIC_235.0723_6.5",0.380199744399539,4.18596177894985e-05,0.00142843575627611,"235.0723_6.5","L-Formylkynurenine","C02700","HMDB60485",NA,"HMDB","-0.537454362","nHILIC",90000,"[M-H]-","YES","Y","Amino Acid","Tryptophan Metabolism","L-Formylkynurenine",140995.630104424
"Caroten","pHILIC_583.2539_5.3",0.380001549956435,4.22794082121234e-05,0.00142904399756977,"583.2539_5.3","Biliverdin","C00500","HMDB01008",NA,NA,"-2.086469819","pHILIC",1e+06,"[M+H]+","YES","Y","Cofactors and Vitamins","Hemoglobin and Porphyrin Metabolism","Biliverdin",1195287.18205169
"Caroten","nHILIC_512.2684_5.7",-0.382411765032413,3.74315761043743e-05,0.00142904399756977,"512.2684_5.7","Chenodeoxycholic acid 3-sulfate","C11301","HMDB02639","15324-64-8","HMDB","-0.669084886","nHILIC",5e+05,"[M-H]-","YES","Y","Lipid","Secondary Bile Acid Metabolism","Chenodeoxycholic acid 3-sulfate",566003.839069317
"Na","nRPLC_511.3039_10.3",0.363527233425874,9.47811723650569e-05,0.00145618346633587,"511.3039_10.3","LysoPG(18:0)",NA,NA,NA,NA,"-0.467836755","nRPLC",40000,"[M-H]-","YES","Y","Lipid","Phospholipid Metabolism","LysoPG(18:0)",39794.10362895
"Na","pHILIC_728.5563_4.5",0.365206259658578,8.74681461882658e-05,0.00145618346633587,"728.5563_4.5","PE(P-36:2)",NA,NA,NA,NA,"-3.532912463","pHILIC",8e+05,"[M+H]+","YES","Y",NA,NA,"PE(P-36:2)",919968.524424057
"Na","pHILIC_219.0795_5",0.366776961618204,8.11059977449263e-05,0.00145618346633587,"219.0795_5","Pro-Cys or Cys-Pro","||","HMDB28783|HMDB29014|","||","HMDB|HMDB|Drugbank","-1.34365578532509|-1.34365578532509|2.74010600703997","pHILIC",1e+06,"[M+H]+","YES","Y","Peptide","Dipeptide","Pro-Cys or Cys-Pro",1359196.62924922
"BetaCaro","pHILIC_160.0967_7.5",0.368789987692897,7.35821040312024e-05,0.00146762157961046,"160.0967_7.5","Betonicine","C08269","HMDB29412",NA,NA,"-0.774954111","pHILIC",3e+05,"[M+H]+","YES","Y","Xenobiotics","Food Component/Plant","Betonicine",877702.942247655
"BetaCaro","nRPLC_495.2962_9.1",0.367544258552504,7.81573622277762e-05,0.00146762157961046,"495.2962_9.1","Pregnanediol-3-glucuronide","C03033","HMDB10318",NA,"HMDB","-0.278829397","nRPLC",50000,"[M-H]-","YES","Y","Lipid","Progestin Steroids","Pregnanediol-3-glucuronide",91095.2326315556
"Mn","nHILIC_87.045_4.2",-0.373393769298698,5.87519297409078e-05,0.00147431439575512,"87.045_4.2","Butyric acid|Isobutyric acid","C00246|C02632","HMDB00039|HMDB01873","107-92-6|79-31-2","HMDB","-1.697854956","nHILIC",1e+05,"[M-H]-","YES","Y","Energy","Butanoate metabolism","Butyric acid|Isobutyric acid",121290.778460754
"Mn","nRPLC_153.0193_2.1",-0.372608418318885,6.10662767472534e-05,0.00147431439575512,"153.0193_2.1","Gentisic acid","C00628","HMDB00152","490-79-9","HMDB","-0.186201628","nRPLC",50000,"[M-H]-","YES","Y","Amino Acid","Tyrosine Metabolism","Gentisic acid",69429.248521998
"Mn","nRPLC_172.9914_0.9",0.376282416580769,5.09253058899875e-05,0.00147431439575512,"172.9914_0.9","Phenol sulphate","C00850","HMDB60015",NA,"HMDB","0.003620717","nRPLC",1e+06,"[M-H]-","YES","Y","Amino Acid","Tyrosine Metabolism","Phenol sulphate",2244594.12642679
"VitB12","nHILIC_481.244_5.2",0.363157125492859,9.64679578015288e-05,0.00148209862440531,"481.244_5.2","11-beta-Hydroxyandrosterone-3-glucuronide",NA,"HMDB10351",NA,"HMDB","-0.627917462","nHILIC",70000,"[M-H]-","YES","Y","Lipid","Androgenic Steroids","11-beta-Hydroxyandrosterone-3-glucuronide",74266.6266585525
"VitB12","nRPLC_448.3069_9.4",0.36647906986724,8.22784469907129e-05,0.00148209862440531,"448.3069_9.4","Chenodeoxycholic acid glycine conjugate","C05466","HMDB00637","640-79-9","HMDB","0.12576723","nRPLC",2e+06,"[M-H]-","YES","Y","Lipid","Primary Bile Acid Metabolism","Chenodeoxycholic acid glycine conjugate",3351197.0866318
"VitB12","pRPLC_277.0384_5.1",-0.367652582825582,7.77492268389256e-05,0.00148209862440531,"277.0384_5.1","Dihydroferulic acid",NA,NA,NA,NA,"2.70466605368801|3.44210826679891","pRPLC",30000,"[M-H]-","YES","Y","Xenobiotics","Food Component/Plant","Dihydroferulic acid",41240.1928245056
"VitB12","nHILIC_202.1197_13.3",0.367047772300898,8.00536638853497e-05,0.00148209862440531,"202.1197_13.3","Gly-Lys or Lys-Gly",NA,NA,NA,NA,"-0.056245606","nHILIC",90000,"[M-H]-","YES","Y","Peptide","Dipeptide","Gly-Lys or Lys-Gly",90687.1963537207
"VitB12","nHILIC_302.1148_6.5",0.364583395088381,9.01174363512797e-05,0.00148209862440531,"302.1148_6.5","Indoleacetyl glutamine",NA,"HMDB13240","4/3/99","HMDB","0.573871095107597|-3.83822583965149|0.573871095107597","nHILIC",70000,"[M-H]-","YES","Y","Amino Acid","Tryptophan Metabolism","Indoleacetyl glutamine",94788.7329473394
"W3","nHILIC_160.0615_7.2",0.354780048374853,0.000142990225213696,0.00151033425381967,"160.0615_7.2","N-acetylthreonine",NA,NA,NA,NA,"-0.124170556","nHILIC",60000,"[M-H]-","YES","Y","Amino Acid","""Glycine, Serine and Threonine Metabolism""","N-acetylthreonine",90863.7902522834
"Na","nRPLC_172.9914_0.9",-0.360900369803741,0.000107373006505058,0.0015121698416129,"172.9914_0.9","Phenol sulphate","C00850","HMDB60015",NA,"HMDB","0.003620717","nRPLC",1e+06,"[M-H]-","YES","Y","Amino Acid","Tyrosine Metabolism","Phenol sulphate",2244594.12642679
"SolFib","nHILIC_204.9811_1.1",0.397721595627389,1.68831310319668e-05,0.00151267984484399,"204.9811_1.1","1,2,3-benzenetriol sulfate",NA,NA,NA,NA,"-0.624375025449228|-0.624375025449228|-0.624375025449228|-1.95834347547098","nHILIC",3e+05,"[M-H]-","YES","Y","Xenobiotics","Chemical","1,2,3-benzenetriol sulfate",1686972.17354645
"SolFib","nRPLC_467.2636_8.4",-0.383287386239791,3.58030732507453e-05,0.00151267984484399,"467.2636_8.4","5alpha-Androstan-3alpha,17beta-diol 17-glucuronide",NA,NA,NA,NA,"-3.071418834","nRPLC",20000,"[M-H]-","YES","Y","Lipid","Androgenic Steroids","5alpha-Androstan-3alpha,17beta-diol 17-glucuronide",24570.0742396534
"SolFib","nHILIC_261.0725_10.7",0.387900194868348,2.82645671663774e-05,0.00151267984484399,"261.0725_10.7","Asp-Glu or Glu-Asp",NA,NA,NA,NA,"-1.224100539","nHILIC",2e+06,"[M-H]-","YES","Y","Peptide","Dipeptide","Asp-Glu or Glu-Asp",1924130.56707819
"SolFib","nRPLC_230.9968_4.1",0.392188030677672,2.2615840617772e-05,0.00151267984484399,"230.9968_4.1","methyl-4-hydroxybenzoate sulfate",NA,NA,NA,NA,"-0.339123346","nRPLC",30000,"[M-H]-","YES","Y","Xenobiotics","Benzoate Metabolism","methyl-4-hydroxybenzoate sulfate",91039.7637821203
"VitK","nRPLC_465.2489_8.6",0.359040803115908,0.00011720925585103,0.00152372032606339,"465.2489_8.6","Androsterone glucuronide","C11135","HMDB02829","1852-43-3","HMDB","-1.047046712","nRPLC",2e+05,"[M-H]-","YES","Y","Lipid","Androgenic Steroids","Androsterone glucuronide",198237.135747197
"VitK","nRPLC_230.9968_4.1",0.360223343097005,0.000110861670539253,0.00152372032606339,"230.9968_4.1","methyl-4-hydroxybenzoate sulfate",NA,NA,NA,NA,"-0.339123346","nRPLC",30000,"[M-H]-","YES","Y","Xenobiotics","Benzoate Metabolism","methyl-4-hydroxybenzoate sulfate",91039.7637821203
"VitB1","pHILIC_269.1239_8.3",-0.353407940915869,0.000152354050917639,0.00153743903107838,"269.1239_8.3","Acetylcarnosine",NA,"HMDB12881","56353-15-2","HMDB","-1.995474954","pHILIC",2e+05,"[M+H]+","YES","Y","Amino Acid","Histidine Metabolism","Acetylcarnosine",264298.064385321
"VitB1","pHILIC_179.0484_7.4",-0.353082968096636,0.000154653630345163,0.00153743903107838,"179.0484_7.4","Cys-Gly or Gly-Cys",NA,NA,NA,NA,"-0.52171094","pHILIC",1e+05,"[M+H]+","YES","Y","Peptide","Dipeptide","Cys-Gly or Gly-Cys",141483.331294597
"Fluor","pHILIC_776.5554_3",-0.360412910574891,0.000109874364748355,0.00154739730353934,"776.5554_3","PE(P-40:6)",NA,NA,NA,NA,"-4.474728145","pHILIC",1e+06,"[M+H]+","YES","Y",NA,NA,"PE(P-40:6)",2494677.80316315
"Panto","nHILIC_188.0023_1.6",-0.378412793951296,4.57896371214993e-05,0.00154768973470668,"188.0023_1.6","2-Aminophenol sulfate",NA,"HMDB61116",NA,NA,"0.008428144","nHILIC",8e+05,"[M-H]-","YES","Y","Xenobiotics","Chemical","2-Aminophenol sulfate",1302559.29399942
"Panto","nRPLC_441.3947_11.3",0.379667550114446,4.29957658968998e-05,0.00154768973470668,"441.3947_11.3","MG(24:0)",NA,"HMDB11558",NA,"HMDB","-0.520377418","nRPLC",1e+05,"[M-H]-","YES","Y","Lipid","Monoacylglycerol","MG(24:0)",122331.523007717
"Fluor","pHILIC_782.5665_5.1",-0.3579846414534,0.000123162523315985,0.00160111280310781,"782.5665_5.1","PC(36:4)",NA,NA,NA,NA,"-3.755381454","pHILIC",4e+07,"[M+H]+","YES","Y",NA,NA,"PC(36:4)",71577205.8319258
"W3","pHILIC_790.5707_2",0.351304644613611,0.000167818194579958,0.0016125026641514,"790.5707_2","PC(P-38:6)",NA,NA,NA,NA,"-4.838662612","pHILIC",1e+05,"[M+H]+","YES","Y",NA,NA,"PC(P-38:6)",36436730.7765017
"W3","nHILIC_738.511_4.5",0.350799131339249,0.000171745845885948,0.0016125026641514,"738.511_4.5","PE(36:4)",NA,NA,NA,NA,"4.158300184","nHILIC",4e+05,"[M-H]-","YES","Y",NA,NA,"PE(36:4)",433102.703465851
"VitB2","nHILIC_202.1197_13.3",-0.354202318918439,0.000146865785424986,0.00165468784912151,"202.1197_13.3","Gly-Lys or Lys-Gly",NA,NA,NA,NA,"-0.056245606","nHILIC",90000,"[M-H]-","YES","Y","Peptide","Dipeptide","Gly-Lys or Lys-Gly",90687.1963537207
"Folate","nRPLC_117.0557_0.6",-0.358481127705006,0.000120329815515793,0.00169464490184741,"117.0557_0.6","L-_-Hydroxyisovaleric acid",NA,"HMDB00407",NA,NA,"-0.120156208","nRPLC",7e+05,"[M-H]-","YES","Y","Amino Acid","""Leucine, Isoleucine and Valine Metabolism""","L-_-Hydroxyisovaleric acid",785823.79617737
"Fluor","pHILIC_750.5399_3.1",-0.355141129285112,0.000140616449975331,0.00169744143184507,"750.5399_3.1","PE(P-38:5)",NA,NA,NA,NA,"-4.429831219","pHILIC",3e+06,"[M+H]+","YES","Y",NA,NA,"PE(P-38:5)",5125911.92798879
"MonSac","pHILIC_158.1174_6.2",-0.388748735007456,2.70512116422646e-05,0.00171933487444944,"158.1174_6.2","Homostachydrine","C08283","HMDB33433",NA,NA,"-1.01030411","pHILIC",5e+05,"[M+H]+","YES","Y","Xenobiotics","Food Component/Plant","Homostachydrine",671625.393816514
"MonSac","pHILIC_806.567_4.8",0.38530943933724,3.22923589682126e-05,0.00171933487444944,"806.567_4.8","PC(38:6)",NA,NA,NA,NA,"-3.022808787","pHILIC",1e+07,"[M+H]+","YES","Y",NA,NA,"PC(38:6)",286283064.776762
