data_set1,data_set2,Metabolite,Super.pathway,Sub.pathway,cor_IS,cor_IR,p_adjust_cor_IS,p_adjust_cor_IR,p-value,BH p-value,cor_signifiance_type,cor_direction_difference
Chol,nHILIC_197.0679_1.4,5-Acetylamino-6-amino-3-methyluracil(1),Xenobiotics,Xanthine Metabolism,-0.344908827265068,-0.364875031346652,0.355320412571549,0.0156537526303252,0.0055832854680824,0.0274986304686508,IR,True
VitA_IU,nHILIC_197.0679_1.4,5-Acetylamino-6-amino-3-methyluracil(1),Xenobiotics,Xanthine Metabolism,-0.385888093870819,-0.466981526372983,0.221451724686388,0.0021769316794143,0.0055832854680824,0.0274986304686508,IR,True
Caroten,nHILIC_197.0679_1.4,5-Acetylamino-6-amino-3-methyluracil(1),Xenobiotics,Xanthine Metabolism,-0.451910245624528,-0.465435091532224,0.154481048105627,0.0027791301833324,0.0055832854680824,0.0274986304686508,IR,True
BetaCaro,nHILIC_197.0679_1.4,5-Acetylamino-6-amino-3-methyluracil(1),Xenobiotics,Xanthine Metabolism,-0.651115013846927,-0.207765610632784,0.009677063059848,0.212122321322465,0.0055832854680824,0.0274986304686508,IS,True
VitC,nHILIC_197.0679_1.4,5-Acetylamino-6-amino-3-methyluracil(1),Xenobiotics,Xanthine Metabolism,-0.829830148766451,-0.198946752486834,0.0003014985614047,0.254939010646187,0.0055832854680824,0.0274986304686508,IS,True
VitK,nHILIC_197.0679_1.4,5-Acetylamino-6-amino-3-methyluracil(1),Xenobiotics,Xanthine Metabolism,-0.848043156146784,-0.254325838000502,1.75476515003852e-05,0.10226409451824,0.0055832854680824,0.0274986304686508,IS,True
Chrom,nHILIC_197.0679_1.4,5-Acetylamino-6-amino-3-methyluracil(1),Xenobiotics,Xanthine Metabolism,-0.0443942054895632,-0.355763604447045,0.919122299580851,0.0376151795442451,0.0055832854680824,0.0274986304686508,IR,True
Iodine,nHILIC_197.0679_1.4,5-Acetylamino-6-amino-3-methyluracil(1),Xenobiotics,Xanthine Metabolism,-0.0147980684965211,-0.493438100810833,0.971925913324347,0.0005400500213168,0.0055832854680824,0.0274986304686508,IR,True
K,nHILIC_197.0679_1.4,5-Acetylamino-6-amino-3-methyluracil(1),Xenobiotics,Xanthine Metabolism,-0.61582731204753,-0.146660536654685,0.0296214453986509,0.460839404246317,0.0055832854680824,0.0274986304686508,IS,True
Se,nHILIC_197.0679_1.4,5-Acetylamino-6-amino-3-methyluracil(1),Xenobiotics,Xanthine Metabolism,-0.412069291980048,-0.577572515255371,0.174222387797427,2.15646317682775e-05,0.0055832854680824,0.0274986304686508,IR,True
Zn,nHILIC_197.0679_1.4,5-Acetylamino-6-amino-3-methyluracil(1),Xenobiotics,Xanthine Metabolism,-0.654529952730739,0.014085095711778,0.0145878741583993,0.950448375353917,0.0055832854680824,0.0274986304686508,IS,False
W3,nHILIC_197.0679_1.4,5-Acetylamino-6-amino-3-methyluracil(1),Xenobiotics,Xanthine Metabolism,0.155948875694107,-0.409847028337374,0.644699175110849,0.0034460652617847,0.0055832854680824,0.0274986304686508,IR,False
Caff,nHILIC_197.0679_1.4,5-Acetylamino-6-amino-3-methyluracil(1),Xenobiotics,Xanthine Metabolism,0.244933004465951,0.43104711862594,0.421622996285707,0.0056387293336946,0.0055832854680824,0.0274986304686508,IR,True
MonSac,nRPLC_371.1881_9.5,"""5alpha-Androstan-3alpha,17alpha-diol monosulfate(1)""",Lipid,Androgenic Steroids,0.121799486855981,-0.333486583632868,0.846861184854659,0.0420028979341262,0.0008616735491824,0.0070095690967198,IR,False
SatFat,nRPLC_371.1881_9.5,"""5alpha-Androstan-3alpha,17alpha-diol monosulfate(1)""",Lipid,Androgenic Steroids,0.688679341568865,0.296622920672072,0.0095173527418713,0.097265460071722,0.0008616735491824,0.0070095690967198,IS,True
TransFat,nRPLC_371.1881_9.5,"""5alpha-Androstan-3alpha,17alpha-diol monosulfate(1)""",Lipid,Androgenic Steroids,0.700062471181573,0.0673744044136086,0.0034584797368079,0.728943188065524,0.0008616735491824,0.0070095690967198,IS,True
VitB1,nRPLC_371.1881_9.5,"""5alpha-Androstan-3alpha,17alpha-diol monosulfate(1)""",Lipid,Androgenic Steroids,-0.718275478561907,0.144570759842849,0.0025608136314376,0.556125281264712,0.0008616735491824,0.0070095690967198,IS,False
VitB2,nRPLC_371.1881_9.5,"""5alpha-Androstan-3alpha,17alpha-diol monosulfate(1)""",Lipid,Androgenic Steroids,-0.776329439586721,0.147538242915657,0.0002610992095006,0.488254840286155,0.0008616735491824,0.0070095690967198,IS,False
VitB3,nRPLC_371.1881_9.5,"""5alpha-Androstan-3alpha,17alpha-diol monosulfate(1)""",Lipid,Androgenic Steroids,-0.508825893688071,-0.341469531054083,0.0548962043824841,0.0332406326459879,0.0008616735491824,0.0070095690967198,IR,True
VitB6,nRPLC_371.1881_9.5,"""5alpha-Androstan-3alpha,17alpha-diol monosulfate(1)""",Lipid,Androgenic Steroids,-0.676157898994886,-0.312923179804397,0.0046580934603536,0.0506818465831402,0.0008616735491824,0.0070095690967198,IS,True
VitB12,nRPLC_371.1881_9.5,"""5alpha-Androstan-3alpha,17alpha-diol monosulfate(1)""",Lipid,Androgenic Steroids,-0.797957385850867,0.11247178801304,0.0001618901820656,0.593248656714635,0.0008616735491824,0.0070095690967198,IS,False
VitC,nRPLC_371.1881_9.5,"""5alpha-Androstan-3alpha,17alpha-diol monosulfate(1)""",Lipid,Androgenic Steroids,-0.391579658677173,-0.582838752821199,0.244753463601696,1.19438921186369e-05,0.0008616735491824,0.0070095690967198,IR,True
VitD_IU,nRPLC_371.1881_9.5,"""5alpha-Androstan-3alpha,17alpha-diol monosulfate(1)""",Lipid,Androgenic Steroids,-0.572571419519238,-0.135124968653348,0.0174026726777002,0.507655579481558,0.0008616735491824,0.0070095690967198,IS,True
Folate,nRPLC_371.1881_9.5,"""5alpha-Androstan-3alpha,17alpha-diol monosulfate(1)""",Lipid,Androgenic Steroids,-0.571433106557967,-0.0018807991306528,0.0486364111868379,0.989636266430258,0.0008616735491824,0.0070095690967198,IS,True
Ca,nRPLC_371.1881_9.5,"""5alpha-Androstan-3alpha,17alpha-diol monosulfate(1)""",Lipid,Androgenic Steroids,-0.712583913755553,0.2333862743459,0.0033509062685649,0.141155568193483,0.0008616735491824,0.0070095690967198,IS,False
Cu,nRPLC_371.1881_9.5,"""5alpha-Androstan-3alpha,17alpha-diol monosulfate(1)""",Lipid,Androgenic Steroids,-0.566879854712884,0.40081919251024,0.0456412569479082,0.0068806159170059,0.0008616735491824,0.0070095690967198,both,False
Mg,nRPLC_371.1881_9.5,"""5alpha-Androstan-3alpha,17alpha-diol monosulfate(1)""",Lipid,Androgenic Steroids,-0.603305869473551,0.55483574354259,0.0209118424152961,4.51567079141276e-05,0.0008616735491824,0.0070095690967198,both,False
Phos,nRPLC_371.1881_9.5,"""5alpha-Androstan-3alpha,17alpha-diol monosulfate(1)""",Lipid,Androgenic Steroids,-0.697785845259032,0.171988631614144,0.004305738766381,0.3213345407057,0.0008616735491824,0.0070095690967198,IS,False
Se,nRPLC_371.1881_9.5,"""5alpha-Androstan-3alpha,17alpha-diol monosulfate(1)""",Lipid,Androgenic Steroids,-0.690955967491407,-0.0282119869597927,0.0062833108691973,0.908057474081438,0.0008616735491824,0.0070095690967198,IS,True
Na,nRPLC_371.1881_9.5,"""5alpha-Androstan-3alpha,17alpha-diol monosulfate(1)""",Lipid,Androgenic Steroids,0.492889512230279,-0.30163838502048,0.095460265316134,0.0489808589173433,0.0008616735491824,0.0070095690967198,IR,False
Zn,nRPLC_371.1881_9.5,"""5alpha-Androstan-3alpha,17alpha-diol monosulfate(1)""",Lipid,Androgenic Steroids,-0.497442764075362,0.411560645323079,0.115756528783531,0.0056016485927975,0.0008616735491824,0.0070095690967198,IR,False
Chln,nRPLC_371.1881_9.5,"""5alpha-Androstan-3alpha,17alpha-diol monosulfate(1)""",Lipid,Androgenic Steroids,-0.560049976945259,-0.105533728997743,0.0354642604874923,0.633824290025771,0.0008616735491824,0.0070095690967198,IS,True
TotSolFib,nRPLC_429.3008_10.3,7-alpha-hydroxy-3-oxo-4-cholestenoate (7-Hoca),Lipid,Sterol,0.967566017080223,-0.159575357351835,3.4368796391489e-11,0.335656398162636,0.0007475797143746,0.0062935780605489,IS,False
SolFib,nRPLC_429.3008_10.3,7-alpha-hydroxy-3-oxo-4-cholestenoate (7-Hoca),Lipid,Sterol,0.77519112662545,-0.119493438100811,0.0002943096948343,0.562794506999486,0.0007475797143746,0.0062935780605489,IS,False
Disacc,nRPLC_429.3008_10.3,7-alpha-hydroxy-3-oxo-4-cholestenoate (7-Hoca),Lipid,Sterol,0.639731884234218,0.214829056256792,0.0252639871955827,0.238416672005579,0.0007475797143746,0.0062935780605489,IS,True
Chol,nRPLC_429.3008_10.3,7-alpha-hydroxy-3-oxo-4-cholestenoate (7-Hoca),Lipid,Sterol,-0.140012494236315,0.366630443868595,0.816379173340065,0.0156537526303252,0.0007475797143746,0.0062935780605489,IR,False
Water,nRPLC_429.3008_10.3,7-alpha-hydroxy-3-oxo-4-cholestenoate (7-Hoca),Lipid,Sterol,0.575986358403051,0.258797960377832,0.0353937914247645,0.155510951644881,0.0007475797143746,0.0062935780605489,IS,True
VitB3,nRPLC_429.3008_10.3,7-alpha-hydroxy-3-oxo-4-cholestenoate (7-Hoca),Lipid,Sterol,0.739903424826053,0.163127977931957,0.0007369516817405,0.372099908094792,0.0007475797143746,0.0062935780605489,IS,True
VitB_NE,nRPLC_429.3008_10.3,7-alpha-hydroxy-3-oxo-4-cholestenoate (7-Hoca),Lipid,Sterol,0.794542446967054,0.12743458998579,0.0003393520955888,0.540611556703902,0.0007475797143746,0.0062935780605489,IS,True
VitB6,nRPLC_429.3008_10.3,7-alpha-hydroxy-3-oxo-4-cholestenoate (7-Hoca),Lipid,Sterol,0.597614304667197,0.225863077823288,0.01930545324795,0.185974138967444,0.0007475797143746,0.0062935780605489,IS,True
Folate,nRPLC_429.3008_10.3,7-alpha-hydroxy-3-oxo-4-cholestenoate (7-Hoca),Lipid,Sterol,0.468984940043591,0.48913316057845,0.123107819319253,0.0005783370038491,0.0007475797143746,0.0062935780605489,IR,True
VitK,nRPLC_429.3008_10.3,7-alpha-hydroxy-3-oxo-4-cholestenoate (7-Hoca),Lipid,Sterol,0.0295961369930421,0.37678675917412,0.947159886672303,0.010245591310547,0.0007475797143746,0.0062935780605489,IR,True
Panto,nRPLC_429.3008_10.3,7-alpha-hydroxy-3-oxo-4-cholestenoate (7-Hoca),Lipid,Sterol,0.698924158220303,0.0593078659199198,0.0027789468708047,0.810817251040484,0.0007475797143746,0.0062935780605489,IS,True
Cu,nRPLC_429.3008_10.3,7-alpha-hydroxy-3-oxo-4-cholestenoate (7-Hoca),Lipid,Sterol,0.322142568039651,0.320989718298086,0.281789973485388,0.0363047327127916,0.0007475797143746,0.0062935780605489,IR,True
Fluor,nRPLC_429.3008_10.3,7-alpha-hydroxy-3-oxo-4-cholestenoate (7-Hoca),Lipid,Sterol,0.585092862093218,-0.105617320070216,0.0132438312019082,0.612493342413238,0.0007475797143746,0.0062935780605489,IS,False
Iodine,nRPLC_429.3008_10.3,7-alpha-hydroxy-3-oxo-4-cholestenoate (7-Hoca),Lipid,Sterol,0.211726210796378,0.356181559809412,0.564755059794675,0.0187737230735478,0.0007475797143746,0.0062935780605489,IR,True
Fe,nRPLC_429.3008_10.3,7-alpha-hydroxy-3-oxo-4-cholestenoate (7-Hoca),Lipid,Sterol,0.206034645990024,0.400275850539162,0.524445338150399,0.0097801958605912,0.0007475797143746,0.0062935780605489,IR,True
Phos,nRPLC_429.3008_10.3,7-alpha-hydroxy-3-oxo-4-cholestenoate (7-Hoca),Lipid,Sterol,0.626072128698968,0.187285797876787,0.0162552580168888,0.29770422988459,0.0007475797143746,0.0062935780605489,IS,True
K,nRPLC_429.3008_10.3,7-alpha-hydroxy-3-oxo-4-cholestenoate (7-Hoca),Lipid,Sterol,0.470123253004862,0.384895093204046,0.127945822663479,0.01409188647808,0.0007475797143746,0.0062935780605489,IR,True
Se,nRPLC_429.3008_10.3,7-alpha-hydroxy-3-oxo-4-cholestenoate (7-Hoca),Lipid,Sterol,0.449633619701986,0.342848783749896,0.128634501043808,0.0281563028961815,0.0007475797143746,0.0062935780605489,IR,True
Na,nRPLC_429.3008_10.3,7-alpha-hydroxy-3-oxo-4-cholestenoate (7-Hoca),Lipid,Sterol,-0.42800567343784,0.340759006938059,0.168660572300677,0.0304836043586154,0.0007475797143746,0.0062935780605489,IR,False
Zn,nRPLC_429.3008_10.3,7-alpha-hydroxy-3-oxo-4-cholestenoate (7-Hoca),Lipid,Sterol,0.631763693505322,-0.0175959207556633,0.0194515096185778,0.950448375353917,0.0007475797143746,0.0062935780605489,IS,False
W3,nRPLC_429.3008_10.3,7-alpha-hydroxy-3-oxo-4-cholestenoate (7-Hoca),Lipid,Sterol,0.17416188307444,0.593413023489091,0.610526189543809,8.52312630129944e-06,0.0007475797143746,0.0062935780605489,IR,True
Caff,nRPLC_429.3008_10.3,7-alpha-hydroxy-3-oxo-4-cholestenoate (7-Hoca),Lipid,Sterol,0.831858712137273,-0.0353073997749376,4.49708731128211e-05,0.868535872038623,0.0007475797143746,0.0062935780605489,IS,False
Chln,nRPLC_429.3008_10.3,7-alpha-hydroxy-3-oxo-4-cholestenoate (7-Hoca),Lipid,Sterol,0.685264402685053,0.371562317144529,0.0045698126194063,0.018932541879447,0.0007475797143746,0.0062935780605489,both,True
percent_pro_cal,pHILIC_269.1239_8.3,Acetylcarnosine,Amino Acid,Histidine Metabolism,-0.553220099177634,0.0296748307280782,0.0399812379901063,0.922155954930226,0.0107132773260995,0.0445770849660695,IS,False
Sugar,pHILIC_269.1239_8.3,Acetylcarnosine,Amino Acid,Histidine Metabolism,0.499719389997904,0.211569004430327,0.0444393737311628,0.209786706019657,0.0107132773260995,0.0445770849660695,IS,True
MonoFat,pHILIC_269.1239_8.3,Acetylcarnosine,Amino Acid,Histidine Metabolism,-0.793404134005783,-0.035902365627351,0.0001784029986581,0.902962786696009,0.0107132773260995,0.0445770849660695,IS,True
TransFat,pHILIC_269.1239_8.3,Acetylcarnosine,Amino Acid,Histidine Metabolism,0.590784426899572,-0.0621917579202541,0.0246392431360863,0.753619984330331,0.0107132773260995,0.0445770849660695,IS,False
Retinol,pHILIC_269.1239_8.3,Acetylcarnosine,Amino Acid,Histidine Metabolism,-0.733073547058428,0.0646576945582212,0.0013526486381509,0.747552691128022,0.0107132773260995,0.0445770849660695,IS,False
VitB1,pHILIC_269.1239_8.3,Acetylcarnosine,Amino Acid,Histidine Metabolism,-0.685264402685053,-0.0904873359525203,0.0056243847623463,0.742256749943788,0.0107132773260995,0.0445770849660695,IS,True
VitB2,pHILIC_269.1239_8.3,Acetylcarnosine,Amino Acid,Histidine Metabolism,-0.956182887467515,0.0858062358940065,6.63809149731152e-10,0.7005962488939,0.0107132773260995,0.0445770849660695,IS,False
VitB3,pHILIC_269.1239_8.3,Acetylcarnosine,Amino Acid,Histidine Metabolism,-0.632902006466593,-0.197274931037365,0.0082960393977873,0.28769849510636,0.0107132773260995,0.0445770849660695,IS,True
VitB_NE,pHILIC_269.1239_8.3,Acetylcarnosine,Amino Acid,Histidine Metabolism,-0.634040319427864,-0.143191507147037,0.0095841458932978,0.479212184761088,0.0107132773260995,0.0445770849660695,IS,True
VitB6,pHILIC_269.1239_8.3,Acetylcarnosine,Amino Acid,Histidine Metabolism,-0.583954549131947,-0.157443785003762,0.0235778541411541,0.401632436463883,0.0107132773260995,0.0445770849660695,IS,True
VitD_IU,pHILIC_269.1239_8.3,Acetylcarnosine,Amino Acid,Histidine Metabolism,-0.61468899908626,-0.237691214578283,0.0101141521340972,0.159966085453065,0.0107132773260995,0.0445770849660695,IS,True
VitE_a_Toco,pHILIC_269.1239_8.3,Acetylcarnosine,Amino Acid,Histidine Metabolism,-0.554358412138905,-0.0638635793697233,0.0228055565832206,0.825769192722516,0.0107132773260995,0.0445770849660695,IS,True
Ca,pHILIC_269.1239_8.3,Acetylcarnosine,Amino Acid,Histidine Metabolism,-0.397271223483527,0.453314386023573,0.252119647896487,0.0022345377703428,0.0107132773260995,0.0445770849660695,IR,False
Chrom,pHILIC_269.1239_8.3,Acetylcarnosine,Amino Acid,Histidine Metabolism,-0.680711150839969,0.245214411100894,0.005507932132177,0.156415712891752,0.0107132773260995,0.0445770849660695,IS,False
Cu,pHILIC_269.1239_8.3,Acetylcarnosine,Amino Acid,Histidine Metabolism,-0.835521713572805,0.282788598177715,0.0001099997097297,0.0753824767336648,0.0107132773260995,0.0445770849660695,IS,False
Fluor,pHILIC_269.1239_8.3,Acetylcarnosine,Amino Acid,Histidine Metabolism,0.24132234778942,-0.39634707013291,0.390078932245057,0.0104157880274759,0.0107132773260995,0.0445770849660695,IR,False
Iodine,pHILIC_269.1239_8.3,Acetylcarnosine,Amino Acid,Histidine Metabolism,-0.152533936810294,0.332525286299423,0.713211887787235,0.0291105662602416,0.0107132773260995,0.0445770849660695,IR,False
Fe,pHILIC_269.1239_8.3,Acetylcarnosine,Amino Acid,Histidine Metabolism,-0.685264402685053,0.131655939145699,0.0048589630038942,0.503556821211488,0.0107132773260995,0.0445770849660695,IS,False
Mg,pHILIC_269.1239_8.3,Acetylcarnosine,Amino Acid,Histidine Metabolism,-0.826415209882638,0.166931371729499,0.0001084017623045,0.435425263611564,0.0107132773260995,0.0445770849660695,IS,False
Mn,pHILIC_269.1239_8.3,Acetylcarnosine,Amino Acid,Histidine Metabolism,-0.687541028607594,0.0122878876535986,0.0026257002738695,0.955931375198633,0.0107132773260995,0.0445770849660695,IS,False
Moly,pHILIC_269.1239_8.3,Acetylcarnosine,Amino Acid,Histidine Metabolism,-0.277748362550088,0.368427651926774,0.4194581987647,0.0207806152122982,0.0107132773260995,0.0445770849660695,IR,False
Phos,pHILIC_269.1239_8.3,Acetylcarnosine,Amino Acid,Histidine Metabolism,-0.760393058128929,0.212237733010115,0.0008460521169691,0.230029646273558,0.0107132773260995,0.0445770849660695,IS,False
Na,pHILIC_269.1239_8.3,Acetylcarnosine,Amino Acid,Histidine Metabolism,0.647700074963114,0.24437850037616,0.0099418307031628,0.121733880304715,0.0107132773260995,0.0445770849660695,IS,True
Chln,pHILIC_269.1239_8.3,Acetylcarnosine,Amino Acid,Histidine Metabolism,-0.557773351022717,0.013458162668227,0.0358015777655695,0.936762191664912,0.0107132773260995,0.0445770849660695,IS,False
percent_carb_cal,pRPLC_265.1184_2.6,Alpha-N-Phenylacetyl-L-glutamine,Peptide,Acetylated Peptides,0.219694401525274,-0.548733595252027,0.539992783630501,5.45842315349157e-05,0.0133884153578149,0.0513131462307324,IR,False
percent_fat_cal,pRPLC_265.1184_2.6,Alpha-N-Phenylacetyl-L-glutamine,Peptide,Acetylated Peptides,-0.0546390221410009,0.48925854718716,0.893786317706473,0.0010354103825179,0.0133884153578149,0.0513131462307324,IR,False
TotFib,pRPLC_265.1184_2.6,Alpha-N-Phenylacetyl-L-glutamine,Peptide,Acetylated Peptides,-0.61582731204753,-0.264732926523447,0.0240674243864039,0.14482084968664,0.0133884153578149,0.0513131462307324,IS,True
TotSolFib,pRPLC_265.1184_2.6,Alpha-N-Phenylacetyl-L-glutamine,Peptide,Acetylated Peptides,-0.0648838387924385,-0.433461506311126,0.863718068185677,0.0039055320906483,0.0133884153578149,0.0513131462307324,IR,True
MonSac,pRPLC_265.1184_2.6,Alpha-N-Phenylacetyl-L-glutamine,Peptide,Acetylated Peptides,0.0318727629155838,-0.327635208559726,0.937975066106588,0.0441078139734005,0.0133884153578149,0.0513131462307324,IR,False
MonoFat,pRPLC_265.1184_2.6,Alpha-N-Phenylacetyl-L-glutamine,Peptide,Acetylated Peptides,-0.169608631229357,0.44044136086266,0.555719573517366,0.0090770974364911,0.0133884153578149,0.0513131462307324,IR,False
TransFat,pRPLC_265.1184_2.6,Alpha-N-Phenylacetyl-L-glutamine,Peptide,Acetylated Peptides,-0.158225501616648,-0.357602608041461,0.635497717691492,0.0154527854301973,0.0133884153578149,0.0513131462307324,IR,True
Chol,pRPLC_265.1184_2.6,Alpha-N-Phenylacetyl-L-glutamine,Peptide,Acetylated Peptides,-0.597614304667197,-0.219468360779069,0.0437629726121646,0.193301138731007,0.0133884153578149,0.0513131462307324,IS,True
Biot,pRPLC_265.1184_2.6,Alpha-N-Phenylacetyl-L-glutamine,Peptide,Acetylated Peptides,-0.550943473255092,-0.0175959207556633,0.0341239122797297,0.926869752631097,0.0133884153578149,0.0513131462307324,IS,True
VitC,pRPLC_265.1184_2.6,Alpha-N-Phenylacetyl-L-glutamine,Peptide,Acetylated Peptides,-0.0364260147606672,-0.403326924684444,0.925392635296885,0.0060331740845191,0.0133884153578149,0.0513131462307324,IR,True
VitE_a_Toco,pRPLC_265.1184_2.6,Alpha-N-Phenylacetyl-L-glutamine,Peptide,Acetylated Peptides,-0.0318727629155838,0.360444704505559,0.920279144515363,0.0222542824530858,0.0133884153578149,0.0513131462307324,IR,False
Panto,pRPLC_265.1184_2.6,Alpha-N-Phenylacetyl-L-glutamine,Peptide,Acetylated Peptides,0.0819585332115013,-0.366128897433754,0.781663490597119,0.0384087840723403,0.0133884153578149,0.0513131462307324,IR,False
Ca,pRPLC_265.1184_2.6,Alpha-N-Phenylacetyl-L-glutamine,Peptide,Acetylated Peptides,0.702339097104115,0.162501044888406,0.0037788640650378,0.353359667456922,0.0133884153578149,0.0513131462307324,IS,True
Chrom,pRPLC_265.1184_2.6,Alpha-N-Phenylacetyl-L-glutamine,Peptide,Acetylated Peptides,-0.316451003233297,-0.379336286884561,0.300892273974327,0.0236994028123968,0.0133884153578149,0.0513131462307324,IR,True
Cu,pRPLC_265.1184_2.6,Alpha-N-Phenylacetyl-L-glutamine,Peptide,Acetylated Peptides,-0.170746944190628,0.3433085346485,0.590728246367897,0.0223986516912807,0.0133884153578149,0.0513131462307324,IR,False
Mg,pRPLC_265.1184_2.6,Alpha-N-Phenylacetyl-L-glutamine,Peptide,Acetylated Peptides,-0.412069291980048,0.352837916910474,0.165210884980319,0.0269177005942358,0.0133884153578149,0.0513131462307324,IR,False
Caff,pRPLC_265.1184_2.6,Alpha-N-Phenylacetyl-L-glutamine,Peptide,Acetylated Peptides,-0.163859609048317,0.477057531239698,0.614908952849237,0.0015942472537463,0.0133884153578149,0.0513131462307324,IR,False
percent_carb_cal,nHILIC_224.0617_4.8,"""Androstenediol (3beta,17beta) disulfate""",Lipid,Androgenic Steroids,0.720552104484449,-0.16513416367132,0.0017499350403748,0.396096377817309,0.0012800245482775,0.009151486441839,IS,False
percent_pro_cal,nHILIC_224.0617_4.8,"""Androstenediol (3beta,17beta) disulfate""",Lipid,Androgenic Steroids,-0.54866684733255,0.186951433586893,0.0407047100928901,0.303335566359282,0.0012800245482775,0.009151486441839,IS,False
percent_fat_cal,nHILIC_224.0617_4.8,"""Androstenediol (3beta,17beta) disulfate""",Lipid,Androgenic Steroids,-0.566879854712884,-0.0250773217420379,0.0418378188689158,0.894513669289838,0.0012800245482775,0.009151486441839,IS,True
Sugar,nHILIC_224.0617_4.8,"""Androstenediol (3beta,17beta) disulfate""",Lipid,Androgenic Steroids,0.848043156146784,0.0272088940901112,1.2953964395462e-05,0.927054866877271,0.0012800245482775,0.009151486441839,IS,True
MonoFat,nHILIC_224.0617_4.8,"""Androstenediol (3beta,17beta) disulfate""",Lipid,Androgenic Steroids,-0.832106774688992,0.0258714369305358,3.80230331726317e-05,0.930206385920543,0.0012800245482775,0.009151486441839,IS,False
